time,open,high,low,close
1756785600,23478.5,23555.25,23025.0,23275.0
1756872000,23381.5,23526.0,23299.75,23448.75
1756958400,23456.0,23709.0,23410.0,23668.0
1757044800,23694.0,23902.5,23505.0,23684.0
1757304000,23676.5,23888.0,23650.5,23799.75
1757390400,23799.75,23918.0,23726.5,23874.0
1757476800,23900.25,24041.0,23785.0,23877.75
1757563200,23856.75,24048.75,23845.0,24017.75
1757649600,24028.0,24159.0,23968.75,24113.25
1757908800,24112.25,24315.75,24075.5,24309.25
1757995200,24294.5,24403.75,24257.5,24284.0
1758081600,24294.0,24313.0,24003.5,24222.5
1758168000,24260.0,24569.25,24248.75,24460.25
1758254400,24470.5,24625.5,24411.0,24568.0703125
1758513600,24851.5,25027.25,24748.5,25003.0
1758600000,24999.75,25026.25,24779.25,24827.25
1758686400,24839.75,24913.25,24628.0,24739.25
1758772800,24747.0,24792.5,24422.0,24629.25
1758859200,24640.0,24747.25,24520.0,24726.75
1759118400,24727.25,24975.0,24723.75,24837.75
1759204800,24812.0,24913.75,24722.5,24901.75
1759291200,24844.5,25037.0,24633.75,25017.5
1759377600,25009.5,25180.0,24993.75,25110.0
1759464000,25105.0,25197.0,24923.0,24992.0
1759723200,24994.0,25253.0,24994.0,25184.75
1759809600,25184.0,25274.75,24985.25,25039.25
1759896000,25055.0,25364.75,25026.25,25331.0
1759982400,25354.5,25393.0,25160.75,25289.25
1760068800,25284.75,25388.0,24157.75,24397.0
1760328000,24482.0,24965.0,24482.0,24922.25
1760414400,24905.0,25044.5,24423.25,24762.5
1760500800,24752.5,25117.75,24663.5,24924.5
1760587200,24939.0,25179.75,24643.25,24831.25
1760673600,24793.75,25054.25,24410.25,24986.5
1760932800,25067.0,25355.0,24956.0,25305.25
1761019200,25326.25,25368.0,25203.0,25294.75
1761105600,25277.0,25338.5,24805.25,25039.25
1761192000,25014.75,25295.0,24933.25,25254.0
1761278400,25285.0,25569.0,25275.5,25509.25
1761537600,25698.5,26026.0,25698.5,25963.75
1761624000,26002.5,26232.0,25942.25,26163.5
1761710400,26180.25,26378.5,26047.5,26262.5
1761796800,26160.5,26399.5,25853.0,25882.75
1761883200,26156.0,26273.0,25887.75,26004.0
1762146000,26026.0,26265.75,26012.5,26103.25
1762232400,26105.5,26105.5,25517.0,25575.25
1762318800,25545.0,25878.5,25282.75,25746.25
1762405200,25732.0,25823.75,25197.25,25244.25
1762491600,25311.0,25354.75,24709.0,25166.25
1762750800,25319.75,25760.0,25268.75,25714.5
1762837200,25721.0,25768.75,25478.5,25640.75
1762923600,25676.5,25830.5,25488.75,25623.75
1763010000,25626.25,25721.75,25002.0,25094.75
1763096400,25100.0,25293.5,24626.0,25094.0
1763355600,25144.0,25362.0,24732.0,24879.0
1763442000,24904.75,24959.75,24380.0,24595.75
1763528400,24547.0,24988.0,24446.5,24721.75
1763614800,24968.75,25310.0,24069.75,24131.5
1763701200,24096.75,24596.5,23904.0,24305.5
1763960400,24449.75,24993.25,24361.25,24948.25
1764046800,24973.25,25135.75,24602.0,25085.5
1764133200,25070.0,25375.5,25061.75,25302.25
1764306000,25316.75,25500.25,25285.75,25482.0
1764565200,25484.0,25542.25,25193.5,25391.25
1764651600,25422.75,25670.0,25324.0,25606.0
1764738000,25613.5,25685.75,25420.75,25657.5
1764824400,25649.75,25732.5,25487.0,25622.75
1764910800,25631.0,25867.75,25579.0,25732.0
1765170000,25748.5,25860.75,25563.75,25664.0
1765256400,25713.0,25738.5,25560.0,25699.75
1765342800,25681.0,25869.75,25528.25,25798.0
1765429200,25777.75,25862.5,25382.0,25713.5
1765515600,25719.5,25733.75,25117.75,25213.5
1765774800,25214.5,25410.0,25034.5,25093.25
1765861200,25100.0,25202.25,24826.0,25139.0
1765947600,25100.0,25266.0,24658.75,24668.75
1766034000,24740.0,25178.25,24674.5,25028.25
1766120400,24987.5,25161.75,24976.5,25132.7890625
1766379600,25635.0,25795.0,25629.5,25692.25
1766466000,25701.25,25822.25,25608.5,25812.25
1766552400,25812.0,25892.25,25777.5,25880.5
1766725200,25870.0,25935.0,25834.25,25863.25
1766984400,25869.0,25893.5,25647.75,25739.75
1767070800,25747.5,25794.0,25668.25,25675.25
1767157200,25678.25,25718.25,25426.5,25456.75
1767330000,25460.0,25803.5,25265.25,25385.25
1767589200,25430.0,25708.0,25406.0,25577.75
1767675600,25581.0,25837.75,25527.0,25822.0
1767762000,25834.5,25998.0,25727.0,25838.75
1767848400,25839.25,25850.25,25569.5,25687.5
1767934800,25720.5,25986.0,25615.75,25938.25
1768194000,25946.5,26020.5,25632.75,25956.75
1768280400,25948.0,26046.25,25803.25,25906.0
1768366800,25900.0,25926.0,25421.25,25631.0
1768453200,25597.25,25954.25,25562.5,25705.75
1768539600,25720.0,25891.25,25590.25,25689.0
1768885200,25556.0,25559.0,25095.25,25129.25
1768971600,25147.0,25653.25,25026.0,25471.0
1769058000,25529.0,25739.75,25483.25,25658.25
1769144400,25609.75,25845.5,25540.0,25738.25
1769403600,25590.25,25932.75,25399.5,25848.5
1769490000,25857.25,26119.0,25839.75,26073.0
1769576400,26112.0,26349.0,25996.25,26156.25
1769662800,26278.0,26294.5,25536.0,25999.25
1769749200,25994.5,26019.0,25568.75,25670.0
1770008400,25530.0,25949.0,25180.25,25850.0
1770094800,25873.25,26027.75,25218.0,25452.0
1770181200,25390.25,25514.5,24784.0,24999.25
1770267600,25067.25,25169.25,24407.0,24651.0
1770354000,24410.0,25221.5,24240.5,25163.25
1770613200,25150.25,25429.0,24955.5,25354.0
1770699600,25361.25,25447.0,25197.5,25218.25
1770786000,25254.0,25465.5,25058.0,25288.5
1770872400,25281.75,25420.0,24721.5,24768.0
1770958800,24838.75,24995.5,24578.75,24803.25
1771304400,24789.25,24922.25,24449.25,24767.75
1771390800,24786.0,25128.5,24702.0,24956.0
1771477200,24940.25,25054.25,24748.0,24858.75
1771563600,24844.0,25139.75,24677.0,25067.5
1771822800,25036.0,25059.25,24667.75,24762.75
1771909200,24787.0,25080.75,24694.0,25028.75
1771995600,25020.5,25495.0,24992.25,25382.0
1772082000,25398.75,25418.5,24862.0,24939.5
