time,open,high,low,close
1,40.92499923706055,41.2599983215332,40.92499923706055,41.07400131225586
1,40.91999816894531,41.80500030517578,40.91999816894531,41.42599868774414
1,41.29999923706055,41.29999923706055,40.81999969482422,40.87799835205078
1,40.79999923706055,41.15999984741211,40.79999923706055,41.132999420166016
1,41.696998596191406,41.696998596191406,41.696998596191406,41.696998596191406
1,42.30500030517578,42.387001037597656,42.30500030517578,42.387001037597656
1,42.275001525878906,42.516998291015625,42.275001525878906,42.516998291015625
1,42.76499938964844,42.76499938964844,42.47100067138672,42.47100067138672
1,42.0,42.0,41.125,41.72200012207031
1,41.584999084472656,41.707000732421875,41.369998931884766,41.707000732421875
1,42.5359992980957,42.5359992980957,42.5359992980957,42.5359992980957
1,43.55500030517578,43.8650016784668,43.525001525878906,43.79899978637695
1,44.19200134277344,44.19200134277344,43.79999923706055,44.19200134277344
1,44.0,44.029998779296875,43.777000427246094,43.777000427246094
1,44.790000915527344,45.03499984741211,44.064998626708984,44.696998596191406
1,45.2400016784668,46.22100067138672,45.2400016784668,46.22100067138672
1,46.22999954223633,46.93000030517578,46.15999984741211,46.61199951171875
1,46.79999923706055,46.79999923706055,45.72999954223633,46.25299835205078
1,47.0,47.52000045776367,47.0,47.290000915527344
1,47.08000183105469,47.540000915527344,46.0,46.0
1,47.1349983215332,47.59700012207031,47.1349983215332,47.59700012207031
1,48.02000045776367,48.082000732421875,48.02000045776367,48.082000732421875
1,47.900001525878906,47.900001525878906,47.17900085449219,47.17900085449219
1,48.34000015258789,48.65599822998047,48.34000015258789,48.65599822998047
1,47.82500076293945,49.39500045776367,46.849998474121094,46.849998474121094
1,47.33000183105469,48.19499969482422,46.9379997253418,46.9379997253418
1,47.244998931884766,50.130001068115234,47.244998931884766,50.130001068115234
1,51.9900016784668,51.9900016784668,48.97999954223633,50.31399917602539
1,51.279998779296875,52.20500183105469,51.073001861572266,51.073001861572266
1,53.02299880981445,53.02299880981445,53.02299880981445,53.02299880981445
1,52.209999084472656,52.279998779296875,49.86399841308594,49.86399841308594
1,51.11899948120117,51.11899948120117,51.11899948120117,51.11899948120117
1,47.45000076293945,47.45000076293945,47.45000076293945,47.45000076293945
1,48.1150016784668,48.2400016784668,47.46099853515625,47.46099853515625
1,48.481998443603516,48.619998931884766,48.481998443603516,48.481998443603516
1,48.400001525878906,48.400001525878906,48.37699890136719,48.37699890136719
1,46.349998474121094,46.5620002746582,46.349998474121094,46.5620002746582
1,46.1150016784668,47.125,46.1150016784668,47.125
1,47.72100067138672,47.72100067138672,47.72100067138672,47.72100067138672
1,47.58000183105469,48.470001220703125,47.275001525878906,48.428001403808594
1,48.45000076293945,48.45000076293945,47.99399948120117,47.99399948120117
1,48.334999084472656,48.380001068115234,47.6150016784668,47.88800048828125
1,47.42499923706055,47.42499923706055,46.71500015258789,47.130001068115234
1,47.862998962402344,47.862998962402344,47.862998962402344,47.862998962402344
1,47.79399871826172,47.79399871826172,47.79399871826172,47.79399871826172
1,48.016998291015625,48.016998291015625,48.016998291015625,48.016998291015625
1,50.176998138427734,50.176998138427734,50.176998138427734,50.176998138427734
1,50.29999923706055,50.61800003051758,50.04999923706055,50.61800003051758
1,51.540000915527344,53.332000732421875,51.470001220703125,53.332000732421875
1,54.06999969482422,54.06999969482422,52.0099983215332,53.07400131225586
1,50.59000015258789,50.59000015258789,50.59000015258789,50.59000015258789
1,50.625,50.625,50.625,50.625
1,50.45000076293945,50.45000076293945,50.45000076293945,50.45000076293945
1,50.790000915527344,50.790000915527344,50.790000915527344,50.790000915527344
1,50.24700164794922,50.24700164794922,50.24700164794922,50.24700164794922
1,50.02000045776367,50.040000915527344,49.87300109863281,49.87300109863281
1,49.689998626708984,50.29499816894531,49.689998626708984,50.29499816894531
1,50.933998107910156,50.933998107910156,50.933998107910156,50.933998107910156
1,51.060001373291016,53.08000183105469,50.89500045776367,52.91600036621094
1,53.099998474121094,56.48500061035156,52.619998931884766,56.44599914550781
1,56.34000015258789,58.70000076293945,56.34000015258789,58.417999267578125
1,57.005001068115234,58.57500076293945,56.834999084472656,57.983001708984375
1,58.70000076293945,58.81999969482422,57.63999938964844,57.92100143432617
1,58.22999954223633,58.27000045776367,56.5,56.84700012207031
1,58.349998474121094,58.939998626708984,57.974998474121094,58.422000885009766
1,57.599998474121094,57.915000915527344,57.51499938964844,57.77899932861328
1,57.505001068115234,60.56999969482422,57.505001068115234,60.16899871826172
1,60.744998931884766,61.60499954223633,60.37900161743164,60.37900161743164
1,62.05500030517578,63.92900085449219,62.05500030517578,63.92900085449219
1,62.970001220703125,64.22000122070312,60.77000045776367,61.36199951171875
1,62.81999969482422,63.404998779296875,62.540000915527344,62.939998626708984
1,62.14500045776367,63.04499816894531,61.97999954223633,62.70000076293945
1,63.474998474121094,66.23699951171875,63.46500015258789,66.23699951171875
1,65.45500183105469,66.12000274658203,64.4800033569336,64.59200286865234
1,66.84500122070312,66.84500122070312,66.77999877929688,66.84500122070312
1,68.13500213623047,68.13500213623047,67.90599822998047,67.90599822998047
1,68.98500061035156,70.94999694824219,68.8550033569336,70.48500061035156
1,71.4000015258789,71.7699966430664,69.81500244140625,71.03099822998047
1,72.83999633789062,76.48600006103516,72.83999633789062,76.48600006103516
1,76.12999725341797,76.12999725341797,69.85600280761719,69.85600280761719
1,71.4749984741211,77.44999694824219,70.38999938964844,77.3740005493164
1,75.0,75.0,69.90499877929688,70.13400268554688
1,71.63999938964844,73.69000244140625,70.55599975585938,70.55599975585938
1,72.65499877929688,76.625,72.37000274658203,76.16400146484375
1,75.63999938964844,80.80500030517578,75.63999938964844,80.52999877929688
1,81.0,81.7300033569336,76.0999984741211,77.13500213623047
1,77.73500061035156,77.93000030517578,73.30000305175781,74.71600341796875
1,76.23999786376953,79.6050033569336,75.29000091552734,78.88400268554688
1,79.82499694824219,85.75,79.6449966430664,84.61000061035156
1,84.25,88.5999984741211,84.25,85.87699890136719
1,87.16999816894531,92.5,87.16999816894531,90.86900329589844
1,91.17500305175781,92.41500091552734,88.1500015258789,91.8759994506836
1,91.83000183105469,91.83000183105469,86.69999694824219,88.09100341796875
1,90.5999984741211,95.16000366210938,90.5999984741211,94.20600128173828
1,93.875,94.0999984741211,90.80000305175781,92.20999908447266
1,90.69999694824219,95.97599792480469,90.5,95.97599792480469
1,97.05999755859375,101.01000213623047,97.05999755859375,100.92500305175781
1,103.7750015258789,116.50499725341797,102.0,115.08000183105469
1,104.8499984741211,111.33000183105469,104.8499984741211,105.52300262451172
1,112.33999633789062,113.94999694824219,112.33999633789062,113.11100006103516
1,116.625,121.30000305175781,108.11499786376953,114.03700256347656
1,116.0,117.71499633789062,75.44499969482422,78.29000091552734
1,81.0999984741211,86.33000183105469,71.5,76.77799987792969
1,83.66000366210938,86.26499938964844,83.04199981689453,83.04199981689453
1,89.2699966430664,89.7249984741211,84.0,84.16500091552734
1,79.0,79.80000305175781,72.99500274658203,76.52899932861328
1,74.83999633789062,76.73500061035156,74.83999633789062,76.73500061035156
1,79.2300033569336,83.0999984741211,79.0,82.06500244140625
1,81.87000274658203,81.94499969482422,80.21800231933594,80.21800231933594
1,84.98999786376953,84.98999786376953,83.75399780273438,83.75399780273438
1,75.5459976196289,75.5459976196289,75.5459976196289,75.5459976196289
1,77.48500061035156,77.85099792480469,77.46499633789062,77.85099792480469
1,76.16999816894531,76.33000183105469,72.44999694824219,73.4469985961914
1,77.50900268554688,77.50900268554688,77.50900268554688,77.50900268554688
1,77.56500244140625,77.56500244140625,77.56500244140625,77.56500244140625
1,82.5999984741211,84.33000183105469,82.28299713134766,82.28299713134766
1,87.2300033569336,87.30000305175781,86.5,86.52300262451172
1,86.28500366210938,87.45700073242188,86.28500366210938,87.45700073242188
1,89.54000091552734,90.93900299072266,89.31999969482422,90.93900299072266
1,89.18000030517578,90.30000305175781,85.1500015258789,86.99800109863281
1,88.20500183105469,94.0,88.0,92.68199920654297
1,96.0,96.0,86.83999633789062,88.28399658203125
1,89.375,89.375,79.3550033569336,82.9229965209961
1,82.42500305175781,87.04000091552734,81.6449966430664,83.63999938964844
