time,open,high,low,close
1756785600,6478.75,6491.5,6371.75,6425.5
1756872000,6448.0,6464.25,6425.5,6457.25
1756958400,6460.0,6516.75,6454.5,6510.75
1757044800,6515.75,6541.75,6452.0,6489.75
1757304000,6483.75,6516.5,6480.25,6506.0
1757390400,6507.75,6536.25,6489.25,6521.75
1757476800,6532.25,6565.25,6522.5,6539.75
1757563200,6535.75,6600.0,6535.5,6592.5
1757649600,6596.25,6606.0,6576.0,6588.25
1757908800,6588.25,6623.5,6585.25,6621.5
1757995200,6616.25,6639.0,6604.25,6610.75
1758081600,6613.0,6629.0,6554.0,6601.25
1758168000,6606.0,6662.0,6605.75,6635.0
1758254400,6640.0,6660.75,6622.75,6658.77001953125
1758513600,6716.0,6756.75,6695.25,6752.5
1758600000,6749.5,6756.5,6701.75,6715.0
1758686400,6717.75,6728.75,6678.0,6692.25
1758772800,6697.25,6705.25,6624.25,6659.75
1758859200,6662.75,6703.75,6653.25,6696.5
1759118400,6697.0,6736.0,6696.25,6713.5
1759204800,6708.0,6743.5,6693.0,6738.75
1759291200,6725.5,6769.5,6680.0,6761.5
1759377600,6757.0,6782.25,6741.5,6766.75
1759464000,6764.75,6800.0,6754.0,6764.0
1759723200,6768.0,6797.75,6766.5,6788.75
1759809600,6789.5,6802.75,6747.25,6761.5
1759896000,6766.0,6807.75,6758.25,6801.25
1759982400,6802.75,6812.25,6760.75,6779.25
1760068800,6779.5,6806.5,6540.25,6595.25
1760328000,6632.0,6711.5,6632.0,6694.75
1760414400,6691.0,6722.5,6593.25,6686.5
1760500800,6684.25,6766.75,6651.5,6715.0
1760587200,6715.25,6750.5,6632.0,6668.75
1760673600,6659.25,6718.0,6571.25,6702.5
1760932800,6721.0,6783.0,6694.0,6773.75
1761019200,6779.5,6789.75,6759.25,6773.25
1761105600,6776.0,6788.75,6690.75,6737.0
1761192000,6733.5,6785.75,6717.5,6775.0
1761278400,6778.25,6841.25,6776.5,6827.0
1761537600,6881.0,6916.25,6865.75,6908.25
1761624000,6914.0,6944.75,6901.5,6925.75
1761710400,6929.25,6952.0,6882.25,6922.75
1761796800,6906.5,6953.75,6851.0,6855.5
1761883200,6897.0,6918.5,6843.5,6874.0
1762146000,6878.0,6909.5,6849.5,6882.75
1762232400,6884.0,6884.0,6786.25,6801.75
1762318800,6801.0,6857.75,6748.5,6825.25
1762405200,6828.5,6843.5,6733.5,6747.5
1762491600,6763.0,6772.0,6655.5,6753.75
1762750800,6788.0,6865.75,6772.0,6856.75
1762837200,6857.25,6880.0,6830.5,6871.5
1762923600,6874.0,6900.5,6852.0,6875.75
1763010000,6873.25,6892.5,6746.0,6760.0
1763096400,6762.75,6795.5,6670.5,6755.25
1763355600,6764.75,6801.5,6658.5,6692.0
1763442000,6696.5,6708.75,6594.0,6639.75
1763528400,6630.75,6709.0,6613.25,6661.5
1763614800,6697.5,6791.25,6550.5,6557.5
1763701200,6560.0,6677.5,6525.0,6620.25
1763960400,6654.75,6731.75,6625.0,6721.25
1764046800,6726.25,6792.5,6674.5,6781.5
1764133200,6781.0,6846.75,6778.25,6828.0
1764306000,6830.25,6863.75,6824.25,6859.5
1764565200,6854.75,6864.5,6802.0,6826.75
1764651600,6829.0,6863.5,6812.25,6840.25
1764738000,6843.0,6873.25,6817.5,6862.0
1764824400,6866.0,6880.75,6836.25,6866.75
1764910800,6865.5,6905.0,6856.75,6878.25
1765170000,6883.0,6893.75,6835.25,6855.75
1765256400,6865.0,6872.75,6844.0,6848.25
1765342800,6847.25,6908.0,6830.75,6891.75
1765429200,6887.0,6928.75,6817.5,6907.25
1765515600,6914.0,6915.5,6805.0,6830.75
1765774800,6831.0,6872.5,6806.25,6823.0
1765861200,6825.25,6833.75,6762.0,6801.0
1765947600,6796.0,6826.75,6723.75,6726.5
1766034000,6739.25,6818.5,6720.25,6778.25
1766120400,6772.25,6802.75,6768.0,6796.5400390625
1766379600,6906.25,6936.25,6900.5,6930.25
1766466000,6930.75,6963.75,6913.25,6961.0
1766552400,6959.5,6988.0,6952.5,6982.5
1766725200,6979.5,6994.0,6969.0,6979.25
1766984400,6980.5,6984.75,6936.0,6955.0
1767070800,6956.5,6961.5,6940.75,6944.25
1767157200,6945.5,6951.5,6890.25,6892.5
1767330000,6902.0,6939.75,6866.75,6900.5
1767589200,6911.5,6963.5,6899.5,6943.75
