time,open,high,low,close
1,63.33000183105469,63.4900016784668,61.45000076293945,61.869998931884766
1,62.0,63.34000015258789,61.849998474121094,62.2599983215332
1,62.43000030517578,63.66999816894531,62.369998931884766,62.630001068115234
1,62.7400016784668,64.08000183105469,62.720001220703125,63.66999816894531
1,63.79999923706055,63.79999923706055,62.209999084472656,62.369998931884766
1,62.27000045776367,63.97999954223633,61.689998626708984,62.689998626708984
1,62.970001220703125,63.66999816894531,62.52000045776367,63.29999923706055
1,63.310001373291016,64.76000213623047,62.88999938964844,64.5199966430664
1,64.58999633789062,64.66999816894531,63.689998626708984,64.05000305175781
1,63.9900016784668,64.55000305175781,63.33000183105469,63.56999969482422
1,63.59000015258789,63.650001525878906,62.599998474121094,62.68000030517578
1,62.7400016784668,63.18000030517578,61.97999954223633,62.63999938964844
1,62.33000183105469,63.88999938964844,61.849998474121094,63.40999984741211
1,63.63999938964844,65.05000305175781,63.25,64.98999786376953
1,64.80000305175781,65.33999633789062,64.05999755859375,64.9800033569336
1,65.19999694824219,66.41999816894531,64.66000366210938,65.72000122070312
1,65.06999969482422,65.4000015258789,62.97999954223633,63.45000076293945
1,63.13999938964844,63.2599983215332,62.029998779296875,62.369998931884766
1,62.459999084472656,62.88999938964844,61.400001525878906,61.779998779296875
1,61.779998779296875,62.540000915527344,60.400001525878906,60.47999954223633
1,60.70000076293945,61.380001068115234,60.54999923706055,60.880001068115234
1,61.13999938964844,62.119998931884766,61.040000915527344,61.689998626708984
1,61.72999954223633,62.11000061035156,60.720001220703125,61.72999954223633
1,62.04999923706055,62.91999816894531,62.04999923706055,62.54999923706055
1,62.310001373291016,62.869998931884766,61.25,61.5099983215332
1,61.4900016784668,61.66999816894531,58.220001220703125,58.900001525878906
1,59.0,60.16999816894531,59.0,59.4900016784668
1,59.58000183105469,59.81999969482422,57.68000030517578,58.70000076293945
1,58.599998474121094,59.41999816894531,58.20000076293945,58.27000045776367
1,58.77000045776367,59.11000061035156,57.2599983215332,57.459999084472656
1,57.5,57.720001220703125,56.599998474121094,57.540000915527344
1,57.72999954223633,57.810001373291016,56.349998474121094,57.52000045776367
1,57.369998931884766,58.279998779296875,56.9900016784668,57.81999969482422
1,57.59000015258789,59.83000183105469,57.34000015258789,58.5
1,59.939998626708984,62.20000076293945,59.63999938964844,61.790000915527344
1,61.790000915527344,62.59000015258789,61.209999084472656,61.5
1,61.81999969482422,62.16999816894531,60.66999816894531,61.310001373291016
1,61.5,61.5,59.7599983215332,60.150001525878906
1,60.18000030517578,61.02000045776367,59.70000076293945,60.47999954223633
1,60.38999938964844,60.790000915527344,59.63999938964844,60.56999969482422
1,60.29999923706055,61.380001068115234,59.9900016784668,60.97999954223633
1,61.400001525878906,61.5,60.5099983215332,61.04999923706055
1,61.029998779296875,61.029998779296875,59.939998626708984,60.560001373291016
1,60.43000030517578,61.09000015258789,59.52000045776367,59.599998474121094
1,59.68000030517578,60.5099983215332,58.83000183105469,59.43000030517578
1,59.650001525878906,60.459999084472656,59.31999969482422,59.75
1,59.869998931884766,60.47999954223633,59.40999984741211,60.130001068115234
1,60.06999969482422,61.279998779296875,59.65999984741211,61.040000915527344
1,61.04999923706055,61.060001373291016,58.29999923706055,58.4900016784668
1,58.470001220703125,59.209999084472656,58.119998931884766,58.689998626708984
1,58.709999084472656,60.650001525878906,58.709999084472656,60.09000015258789
1,59.79999923706055,60.439998626708984,59.31999969482422,59.90999984741211
1,59.7400016784668,60.93000030517578,59.310001373291016,60.7400016784668
1,60.619998931884766,60.790000915527344,58.77000045776367,59.439998626708984
1,59.630001068115234,60.33000183105469,58.86000061035156,59.13999938964844
1,58.79999923706055,58.79999923706055,57.380001068115234,58.060001373291016
1,58.04999923706055,59.060001373291016,57.41999816894531,58.84000015258789
1,58.88999938964844,58.959999084472656,57.099998474121094,57.95000076293945
1,58.04999923706055,58.720001220703125,57.65999984741211,58.650001525878906
1,58.58000183105469,59.63999938964844,58.27000045776367,58.54999923706055
1,58.959999084472656,59.970001220703125,58.83000183105469,59.31999969482422
1,59.52000045776367,59.66999816894531,58.279998779296875,58.63999938964844
1,58.650001525878906,59.63999938964844,58.369998931884766,58.95000076293945
1,59.09000015258789,60.02000045776367,58.810001373291016,59.66999816894531
1,59.70000076293945,60.5,59.41999816894531,60.08000183105469
1,60.150001525878906,60.29999923706055,58.68000030517578,58.880001068115234
1,58.869998931884766,59.16999816894531,58.119998931884766,58.25
1,58.369998931884766,59.04999923706055,57.65999984741211,58.459999084472656
1,58.90999984741211,58.939998626708984,57.0099983215332,57.599998474121094
1,57.88999938964844,58.189998626708984,57.150001525878906,57.439998626708984
1,57.5,57.79999923706055,56.400001525878906,56.81999969482422
1,56.68000030517578,56.70000076293945,54.97999954223633,55.27000045776367
1,55.22999954223633,56.97999954223633,55.20000076293945,55.939998626708984
1,56.900001525878906,57.029998779296875,55.880001068115234,56.150001525878906
1,56.029998779296875,56.900001525878906,55.81999969482422,56.65999984741211
1,56.630001068115234,58.130001068115234,56.599998474121094,58.0099983215332
1,57.95000076293945,58.560001373291016,57.7400016784668,58.380001068115234
1,58.470001220703125,58.75,58.130001068115234,58.349998474121094
1,58.349998474121094,58.880001068115234,56.650001525878906,56.7400016784668
1,57.040000915527344,58.29999923706055,56.90999984741211,58.08000183105469
1,57.810001373291016,58.470001220703125,57.599998474121094,57.95000076293945
1,57.95000076293945,58.54999923706055,57.20000076293945,57.41999816894531
1,57.40999984741211,57.93000030517578,56.599998474121094,57.31999969482422
1,57.470001220703125,58.5099983215332,56.310001373291016,58.31999969482422
1,58.34000015258789,58.869998931884766,56.84000015258789,57.130001068115234
1,57.0,57.16999816894531,55.7599983215332,55.9900016784668
1,56.41999816894531,58.7400016784668,55.970001220703125,57.7599983215332
1,58.400001525878906,59.77000045776367,57.61000061035156,59.119998931884766
1,59.0,59.90999984741211,58.45000076293945,59.5
1,59.95000076293945,61.5,59.470001220703125,61.150001525878906
1,61.119998931884766,62.36000061035156,59.189998626708984,62.02000045776367
1,61.060001373291016,61.13999938964844,58.880001068115234,59.189998626708984
1,59.2599983215332,60.18000030517578,58.939998626708984,59.439998626708984
1,59.0099983215332,60.68000030517578,58.70000076293945,60.34000015258789
1,59.56999969482422,60.88999938964844,59.220001220703125,60.619998931884766
1,60.68000030517578,60.81999969482422,58.959999084472656,59.36000061035156
1,59.65999984741211,61.36000061035156,59.52000045776367,61.06999969482422
1,61.220001220703125,61.709999084472656,60.31999969482422,60.630001068115234
1,60.779998779296875,62.630001068115234,60.13999938964844,62.38999938964844
1,62.58000183105469,63.56999969482422,62.06999969482422,63.209999084472656
1,63.5,66.4800033569336,63.279998779296875,65.41999816894531
1,65.5199966430664,66.11000061035156,63.63999938964844,65.20999908447266
1,64.72000122070312,64.73999786376953,61.38999938964844,62.13999938964844
1,62.279998779296875,64.20999908447266,61.119998931884766,63.209999084472656
