time,open,high,low,close
1762020226,40.92499923706055,41.2599983215332,40.92499923706055,41.07400131225586
1762110226,40.91999816894531,41.80500030517578,40.91999816894531,41.42599868774414
1762196626,41.29999923706055,41.29999923706055,40.81999969482422,40.87799835205078
1762283026,40.79999923706055,41.15999984741211,40.79999923706055,41.132999420166016
1762369426,41.696998596191406,41.696998596191406,41.696998596191406,41.696998596191406
1762455826,42.30500030517578,42.387001037597656,42.30500030517578,42.387001037597656
1762542226,42.275001525878906,42.516998291015625,42.275001525878906,42.516998291015625
1762628626,42.76499938964844,42.76499938964844,42.47100067138672,42.47100067138672
1762715026,42.0,42.0,41.125,41.72200012207031
1762801426,41.584999084472656,41.70700073242188,41.369998931884766,41.70700073242188
1762887826,42.5359992980957,42.5359992980957,42.5359992980957,42.5359992980957
1762974226,43.55500030517578,43.8650016784668,43.525001525878906,43.79899978637695
1763060626,44.19200134277344,44.19200134277344,43.79999923706055,44.19200134277344
1763147026,44.0,44.02999877929688,43.777000427246094,43.777000427246094
1763233426,44.790000915527344,45.03499984741211,44.06499862670898,44.696998596191406
1763319826,45.2400016784668,46.22100067138672,45.2400016784668,46.22100067138672
1763406226,46.22999954223633,46.93000030517578,46.15999984741211,46.61199951171875
1763492626,46.79999923706055,46.79999923706055,45.72999954223633,46.25299835205078
1763579026,47.0,47.52000045776367,47.0,47.290000915527344
1763665426,47.08000183105469,47.540000915527344,46.0,46.0
1763751826,47.1349983215332,47.59700012207031,47.1349983215332,47.59700012207031
1763838226,48.02000045776367,48.08200073242188,48.02000045776367,48.08200073242188
1763924626,47.900001525878906,47.900001525878906,47.17900085449219,47.17900085449219
1764011026,48.34000015258789,48.65599822998047,48.34000015258789,48.65599822998047
1764097426,47.82500076293945,49.39500045776367,46.84999847412109,46.84999847412109
1764183826,47.33000183105469,48.19499969482422,46.9379997253418,46.9379997253418
1764270226,47.244998931884766,50.130001068115234,47.244998931884766,50.130001068115234
1764356626,51.9900016784668,51.9900016784668,48.97999954223633,50.31399917602539
1764443026,51.27999877929688,52.20500183105469,51.073001861572266,51.073001861572266
1764529426,53.02299880981445,53.02299880981445,53.02299880981445,53.02299880981445
1764615826,52.209999084472656,52.27999877929688,49.86399841308594,49.86399841308594
1764702226,51.11899948120117,51.11899948120117,51.11899948120117,51.11899948120117
1764788626,47.45000076293945,47.45000076293945,47.45000076293945,47.45000076293945
1764875026,48.1150016784668,48.2400016784668,47.46099853515625,47.46099853515625
1764961426,48.48199844360352,48.619998931884766,48.48199844360352,48.48199844360352
