time,open,high,low,close,EMA Fast,EMA Slow,LongSignal,ShortSignal
1768951920,25154.615097189853,25158,25152.5,25154.8125,25152.60022740436,25149.754550441365,1,
1768952040,25154.713798594927,25154.75,25150.5,25152.4375,25152.585434003962,25149.859764149547,1,
1768952160,25153.57564929746,25162.25,25151.75,25156.8125,25152.969712730875,25150.13242045741,1,
1768952280,25155.19407464873,25164.25,25155.19407464873,25160.8125,25153.682693391704,25150.551247106137,1,
1768952400,25158.003287324365,25161.75,25157.25,25159.1875,25154.183130356094,25150.88992369021,1,
1768952520,25158.59539366218,25161,25154.5,25157.4375,25154.478982141904,25151.146691388632,1,
1768952640,25158.01644683109,25162.5,25154.25,25157.6875,25154.77066558355,25151.403193687118,1,
1768952760,25157.851973415545,25157.851973415545,25151.75,25154.4375,25154.740377803228,25151.522186091544,1,
1768952880,25156.14473670777,25156.14473670777,25112.5,25134.8125,25152.92875254839,25150.866904284034,,
1768953000,25145.478618353885,25145.478618353885,25118,25123.1875,25150.225002316718,25149.781437449365,,
1768953120,25134.33305917694,25134.33305917694,25103.5,25115.375,25147.056820287926,25148.432165392525,,1
1768953240,25124.85402958847,25124.85402958847,25103.75,25109.6875,25143.65960935266,25146.91276674968,,1
1768953360,25117.270764794237,25117.270764794237,25108.75,25112.375,25140.815553956963,25145.5583445242,,1
1768953480,25114.82288239712,25116.5,25105,25112.875,25138.27550359724,25144.276644738937,,1
1768953600,25113.848941198557,25128.25,25113.848941198557,25121.375,25136.73909417931,25143.378541023685,,1
1768953720,25117.61197059928,25138.75,25117.61197059928,25130.8125,25136.20031289028,25142.885755101186,,1
1768953840,25124.212235299638,25137.75,25123.75,25131.5,25135.773011718436,25142.43925490114,,1
1768953960,25127.85611764982,25136,25122.75,25130.5,25135.29364701676,25141.971048826585,,1
1768954080,25129.17805882491,25143.75,25129.17805882491,25138.8125,25135.613542742507,25141.84718416672,,
1768954200,25133.995279412455,25150.25,25133.995279412455,25143.5,25136.330493402278,25141.91200047391,,
1768954320,25138.747639706227,25144.25,25138.25,25141.25,25136.777721274797,25141.88603967101,,
1768954440,25139.998819853114,25144,25134.5,25138.875,25136.968382977087,25141.76795968391,,
1768954560,25139.436909926557,25141.25,25132.5,25137.4375,25137.01102997917,25141.598137735524,,1
1768954680,25138.43720496328,25149.75,25138.43720496328,25143.1875,25137.572527253793,25141.660465667464,,
1768954800,25140.81235248164,25147,25140.81235248164,25143.375,25138.100024776177,25141.727702307955,,
1768954920,25142.09367624082,25151,25139.75,25145.8125,25138.801158887432,25141.88789045274,,
1768955040,25143.953088120412,25156,25143.953088120412,25152.25,25140.023780806758,25142.29424768989,,
1768955160,25148.101544060206,25155.75,25148.101544060206,25153.4375,25141.243209824326,25142.73123797656,,
1768955280,25150.769522030103,25159,25150.769522030103,25156.0625,25142.590418022115,25143.254032565714,,
1768955400,25153.41601101505,25160,25153.41601101505,25157.5625,25143.951516383742,25143.815148935686,1,
1768955520,25155.489255507528,25164,25155.489255507528,25159.25,25145.342287621585,25144.420437212717,1,
1768955640,25157.369627753764,25165.75,25157.369627753764,25161,25146.76571601962,25145.070616145553,1,
1768955760,25159.184813876884,25170,25159.184813876884,25164.8125,25148.40633274511,25145.844807669255,1,
1768955880,25161.998656938442,25178,25161.998656938442,25172.1875,25150.56825704101,25146.877854427323,1,
1768956000,25167.09307846922,25183,25167.09307846922,25177.75,25153.039324582736,25148.088526802723,1,
1768956120,25172.42153923461,25177.25,25170.75,25174.125,25154.956204166123,25149.109564967323,1,
1768956240,25173.273269617304,25176,25171,25173.1875,25156.613594696475,25150.053797713703,1,
1768956360,25173.230384808652,25186,25172,25178.9375,25158.64304063316,25151.18649192101,1,
1768956480,25176.083942404326,25184,25176.083942404326,25181.375,25160.70958239378,25152.37035498293,1,
1768956600,25178.72947120216,25184,25178.72947120216,25181.5625,25162.605302176165,25153.515144983598,1,
1768956720,25180.14598560108,25186,25180.14598560108,25183.6875,25164.521865614697,25154.698374592084,1,
1768956840,25181.91674280054,25185,25173.5,25179.9375,25165.92328692245,25155.688144215925,1,
1768956960,25180.92712140027,25181.5,25174.25,25178.375,25167.05526083859,25156.57782483491,1,
1768957080,25179.651060700133,25182.75,25178,25180.125,25168.243418944174,25157.501243468832,1,
1768957200,25179.888030350066,25184.5,25178.5,25180.8125,25169.38606267652,25158.415410391623,1,
1768957320,25180.35026517503,25188.25,25179.5,25183.9375,25170.70892061502,25159.416276650776,1,
1768957440,25182.143882587516,25189.75,25182.143882587516,25187.5,25172.23538237729,25160.51759913506,1,
1768957560,25184.821941293758,25190.5,25184.821941293758,25188.375,25173.702620342992,25161.6100462278,1,
1768957680,25186.59847064688,25194,25186.25,25189.8125,25175.167154857267,25162.7160248071,1,
1768957800,25188.20548532344,25196,25185.25,25191.0625,25176.61218623388,25163.827651285254,1,
1768957920,25189.633992661722,25197.75,25189.633992661722,25195.1875,25178.30085112171,25165.057449274067,1,
1768958040,25192.41074633086,25202.5,25192.41074633086,25199.4375,25180.2223646561,25166.40568655744,1,
1768958160,25195.92412316543,25204,25195.92412316543,25200.8125,25182.094195141908,25167.754973359108,1,
1768958280,25198.368311582715,25205.75,25198.368311582715,25202.6875,25183.96631376537,25169.124876364633,1,
1768958400,25200.527905791358,25209.75,25200.527905791358,25207,25186.060285241245,25170.610175330727,1,
1768958520,25203.76395289568,25212,25203.76395289568,25209.375,25188.179804764768,25172.130364533445,1,
1768958640,25206.56947644784,25213.5,25206.56947644784,25210.625,25190.22027705888,25173.639958081152,1,
1768958760,25208.59723822392,25217.5,25208.59723822392,25213.75,25192.3593427808,25175.2129009015,1,
1768958880,25211.17361911196,25214.25,25206,25211.3125,25194.082357073454,25176.628571454385,1,
1768959000,25211.243059555978,25212.25,25198.5,25205.375,25195.108960975867,25177.755882377744,1,
1768959120,25208.30902977799,25212.5,25197.25,25204.875,25195.996782705333,25178.81937718646,1,
1768959240,25206.592014888993,25216.25,25206.592014888993,25211.6875,25197.423211550304,25180.10832317915,1,
1768959360,25209.139757444496,25212.5,25205.5,25208.9375,25198.46996504573,25181.238879132907,1,
1768959480,25209.03862872225,25212,25205.25,25208.5625,25199.38746822339,25182.310393676715,1,
1768959600,25208.800564361125,25215,25205.25,25210.875,25200.43178929399,25183.430574316844,1,
1768959720,25209.837782180562,25218.75,25209.837782180562,25214.375,25201.699353903627,25184.64408120638,1,
1768959840,25212.10639109028,25216.25,25209.75,25212.875,25202.71532173057,25185.751176061032,1,
1768959960,25212.49069554514,25212.75,25207,25210.125,25203.388928845972,25186.707012293933,1,
1768960080,25211.307847772572,25216,25208.75,25210.75,25204.058117132703,25187.649874556915,1,
1768960200,25211.028923886286,25211.5,25206.5,25209.75,25204.57556102973,25188.516546142917,1,
1768960320,25210.389461943145,25213.25,25209.75,25211.6875,25205.22210093612,25189.425211000056,1,
1768960440,25211.038480971572,25212.5,25205.25,25209.75,25205.633728123747,25190.222261549072,1,
1768960560,25210.394240485788,25210.5,25203.75,25207.625,25205.81475283977,25190.90472188048,1,
1768960680,25209.009620242894,25209.009620242894,25201,25204.75,25205.717957127064,25191.447673963597,1,
1768960800,25206.87981012145,25208,25199.25,25202.375,25205.414051933694,25191.87619655326,,
1768960920,25204.627405060724,25204.627405060724,25193.25,25197.625,25204.705956303358,25192.101639825683,,
1768961040,25201.126202530362,25203.75,25194.75,25198.6875,25204.158823912145,25192.359908852126,,
1768961160,25199.90685126518,25207.5,25199.5,25203.6875,25204.115976283767,25192.804128112828,1,
1768961280,25201.79717563259,25206.5,25200,25203.3125,25204.04293298524,25193.216221128012,1,
1768961400,25202.554837816293,25206.75,25198.5,25202.4375,25203.89698453204,25193.577839907306,1,
1768961520,25202.496168908147,25209.75,25202.496168908147,25205.125,25204.008622301855,25194.030669714863,1,
1768961640,25203.810584454073,25209,25201.25,25204.3125,25204.03624754714,25194.43387874565,1,
1768961760,25204.061542227035,25204.061542227035,25195.5,25200.0625,25203.67499777013,25194.65460899092,,
1768961880,25202.062021113517,25202.062021113517,25185.5,25195.25,25202.909088881937,25194.677957657943,,
1768962000,25198.65601055676,25204.5,25196,25199.125,25202.56508080176,25194.852351475278,,
1768962120,25198.89050527838,25200.75,25188.75,25194.6875,25201.84893709251,25194.84588671154,,
1768962240,25196.78900263919,25196.78900263919,25183,25187.625,25200.55585190228,25194.562714683638,,
1768962360,25192.207001319595,25192.207001319595,25179,25184,25199.05077445662,25194.1484905784,,
1768962480,25188.103500659796,25188.103500659796,25177.75,25179.6875,25197.290476778744,25193.581392908658,,
1768962600,25183.895500329898,25183.895500329898,25172.5,25177.5,25195.49134252613,25192.950750049495,,
1768962720,25180.69775016495,25181.5,25173.75,25177.3125,25193.8387204783,25192.33748534167,,
1768962840,25179.005125082476,25179.005125082476,25168,25174.8125,25192.10906407118,25191.650231014548,,
1768962960,25176.908812541238,25178.5,25170.25,25175.3125,25190.582103701072,25191.009535680645,,1
1768963080,25176.11065627062,25179,25169.5,25174.8125,25189.14850336461,25190.374357810815,,1
1768963200,25175.46157813531,25188.25,25172,25179.9375,25188.31113942237,25189.965069269216,,1
1768963320,25177.699539067653,25191.5,25177.699539067653,25187,25188.19194492943,25189.848792042972,,1
1768963440,25182.349769533826,25189.75,25180.25,25185.75,25187.969949935843,25189.688055100112,,1
1768963560,25184.049884766915,25187.5,25181.5,25184.1875,25187.626090850765,25189.47234705697,,1
1768963680,25184.118692383458,25188.5,25182.5,25185.875,25187.466900773423,25189.331274623364,,1
1768963800,25184.99684619173,25188.25,25182.75,25185.625,25187.299455248565,25189.18593052049,,1
1768963920,25185.310923095865,25190,25183.75,25186.3125,25187.20973204415,25189.073246970667,,1
1768964040,25185.811711547933,25189,25181.5,25186.3125,25187.128165494683,25188.964982383583,,1
1768964160,25186.062105773966,25189.75,25185.25,25187.625,25187.173332267896,25188.912434054815,,1
1768964280,25186.84355288698,25189,25178.5,25183.75,25186.862120243542,25188.70998566051,,1
1768964400,25185.29677644349,25189.25,25178.5,25184.1875,25186.618972948676,25188.532633281666,,1
1768964520,25184.742138221744,25197,25184.742138221744,25192.6875,25187.17065722607,25188.695569231404,,
1768964640,25188.71481911087,25202.75,25188.71481911087,25198.6875,25188.217642932792,25189.0874096537,,
1768964760,25193.701159555436,25203.75,25193.701159555436,25199.75,25189.26603902981,25189.505550451595,,
1768964880,25196.725579777718,25199,25193.5,25196.5625,25189.929353663465,25189.78229357114,1,
1768965000,25196.64403988886,25197.75,25187,25193.4375,25190.248276057697,25189.925634999723,1,
1768965120,25195.04076994443,25205,25192,25198.125,25190.964341870633,25190.247178725225,1,
1768965240,25196.582884972217,25208.5,25196.582884972217,25203.75,25192.126674427847,25190.776701128158,1,
1768965360,25200.16644248611,25225,25200.16644248611,25213.875,25194.103794934406,25191.68251677019,1,
1768965480,25207.020721243054,25227.5,25207.020721243054,25222,25196.639813576734,25192.871437681162,1,
1768965600,25214.510360621527,25224.75,25214.510360621527,25219.125,25198.683921433396,25193.900989144648,1,
1768965720,25216.817680310764,25224.5,25214.75,25219.375,25200.564928575815,25194.899969962506,1,
1768965840,25218.09634015538,25225,25218.09634015538,25222.9375,25202.598798705287,25195.999480944367,1,
1768965960,25220.51692007769,25225,25218.5,25222.125,25204.373907913898,25197.02401110341,1,
1768966080,25221.320960038844,25223,25218.75,25220.8125,25205.868325376272,25197.956893020924,1,
1768966200,25221.06673001942,25226.25,25219.25,25223.125,25207.43711397843,25198.94387760834,1,
1768966320,25222.09586500971,25225.75,25218.5,25222.125,25208.772376344026,25199.852941231544,1,
1768966440,25222.110432504855,25222.110432504855,25218,25219.625,25209.75897849457,25200.628316085207,1,
1768966560,25220.867716252425,25225.75,25219,25222.25,25210.894525904154,25201.476225258335,1,
1768966680,25221.558858126213,25224.75,25215.75,25221.125,25211.824569003777,25202.246765444284,1,
1768966800,25221.341929063106,25221.75,25216.5,25218.625,25212.44279000343,25202.889049152353,1,
1768966920,25219.983464531553,25219.983464531553,25210.75,25214.3125,25212.612763639485,25203.337027616966,1,
1768967040,25217.14798226578,25217.14798226578,25185.75,25200.375,25211.50023967226,25203.220869671204,,
1768967160,25208.76149113289,25210.5,25192.5,25200.5625,25210.505899702053,25203.116619880177,,
1768967280,25204.661995566443,25212.75,25201.75,25206.125,25210.107636092776,25203.23459557115,,
1768967400,25205.39349778322,25205.39349778322,25195,25200.8125,25209.262623720704,25203.139611431106,,
1768967520,25203.102998891613,25203.102998891613,25193.5,25197.6875,25208.210339746096,25202.92580313969,,
1768967640,25200.395249445806,25204,25192.75,25199.5625,25207.424172496452,25202.79390889892,,
1768967760,25199.978874722903,25203.25,25192.5,25198.75,25206.635611360412,25202.635324236217,,
1768967880,25199.36443736145,25199.36443736145,25195,25196.75,25205.736919418556,25202.404527207345,,
1768968000,25198.057218680726,25201,25194,25197.8125,25205.016517653232,25202.224447709017,,
1768968120,25197.934859340363,25203.5,25197.934859340363,25201.1875,25204.6684251393,25202.183783092976,,
1768968240,25199.56117967018,25212,25199.56117967018,25206.875,25204.86902285391,25202.36775238345,1,
1768968360,25203.218089835093,25211.5,25201.75,25206.375,25205.00592986719,25202.524899348802,1,
1768968480,25204.796544917546,25204.796544917546,25198.25,25200.5,25204.596299879264,25202.4454915312,,
1768968600,25202.648272458773,25206.25,25199,25201.3125,25204.297772617512,25202.401060490763,,
1768968720,25201.980386229385,25207.75,25201.5,25203.75,25204.247975106828,25202.45396007936,,
1768968840,25202.865193114692,25203.5,25182.5,25196,25203.498159188024,25202.20086360566,,
1768968960,25199.432596557344,25203.5,25194.75,25199.0625,25203.094917443657,25202.077790523086,,
1768969080,25199.247548278672,25203.25,25198.75,25201.6875,25202.966970403326,25202.06248501238,,
1768969200,25200.467524139334,25206.75,25200.467524139334,25203.9375,25203.05520036666,25202.136015011893,1,
1768969320,25202.202512069667,25211.25,25202.202512069667,25207.4375,25203.453591242418,25202.343916383976,1,
1768969440,25204.82000603483,25211.25,25204.82000603483,25208.5625,25203.918037493106,25202.587782408133,1,
1768969560,25206.691253017416,25213.75,25203.25,25207.9375,25204.28344317555,25202.797575254874,1,
1768969680,25207.314376508708,25207.314376508708,25203.25,25205.625,25204.405402886863,25202.908454656645,1,
1768969800,25206.469688254354,25207,25198.25,25203.5625,25204.328775351692,25202.93410349364,,
1768969920,25205.016094127175,25207.75,25202.5,25204.625,25204.355704865175,25203.000413160556,1,
1768970040,25204.820547063588,25206.5,25203,25205.1875,25204.431322604705,25203.08618127191,1,
1768970160,25205.004023531794,25212.25,25204,25208.1875,25204.772793277003,25203.286232986735,1,
1768970280,25206.595761765897,25211,25206.595761765897,25208.8125,25205.14003934273,25203.502949340196,1,
1768970400,25207.70413088295,25208.25,25200.5,25204.5625,25205.087535766117,25203.544500346463,,
1768970520,25206.133315441475,25206.133315441475,25198,25201.375,25204.75003251465,25203.459421901505,,
1768970640,25203.754157720738,25203.754157720738,25195.75,25199.3125,25204.255711376954,25203.296797513212,,
1768970760,25201.53332886037,25201.53332886037,25193.25,25198,25203.687010342685,25203.089079963676,,
1768970880,25199.766664430186,25202.75,25199.25,25201.5,25203.488191220622,25203.026763102356,,
1768971000,25200.633332215093,25204.5,25200,25202.375,25203.386992018746,25203.00120376501,,
1768971120,25201.504166107545,25207,25201.504166107545,25203.9375,25203.43703819886,25203.03792126442,1,
1768971240,25202.720833053772,25205.5,25201.75,25203.6875,25203.45980745351,25203.063394940324,1,
1768971360,25203.204166526884,25203.25,25197.75,25200.6875,25203.20777950319,25202.970222589724,,
1768971480,25201.945833263442,25201.945833263442,25196.25,25198,25202.7343450029,25202.77531189993,,1
1768971600,25199.97291663172,25199.97291663172,25193,25195.875,25202.110768184455,25202.504711433266,,1
1768971720,25197.92395831586,25200.75,25193.75,25197.75,25201.714334713142,25202.318252161374,,1
1768971840,25197.83697915793,25201,25185.25,25195.75,25201.172122466494,25202.060673645243,,1
1768971960,25196.793489578966,25200.75,25192,25196.4375,25200.741702242267,25201.840157031704,,1
1768972080,25196.615494789483,25211,25196.615494789483,25203.875,25201.02654749297,25201.919954795165,,
1768972200,25200.24524739474,25213.5,25200.24524739474,25210.9375,25201.927543175425,25202.273584018883,,
1768972320,25205.59137369737,25218.25,25205.59137369737,25214.75,25203.093221068568,25202.76285523383,1,
1768972440,25210.170686848687,25220,25210.170686848687,25216.125,25204.27792824415,25203.286860910932,1,
1768972560,25213.147843424344,25217.5,25208.75,25213.8125,25205.144707494685,25203.699631071286,1,
1768972680,25213.480171712174,25215.75,25212,25213.5,25205.904279540624,25204.083959264568,1,
1768972800,25213.490085856087,25215.75,25211.5,25213.4375,25206.589117764204,25204.450764783604,1,
1768972920,25213.463792928043,25218.5,25213,25215.8125,25207.42760705837,25204.896323027384,1,
1768973040,25214.63814646402,25217.25,25201.75,25210.1875,25207.678506416698,25205.103820163564,1,
1768973160,25212.41282323201,25212.41282323201,25200.5,25204.1875,25207.361142196998,25205.067886039502,,
1768973280,25208.300161616004,25212.5,25204.75,25208.625,25207.476038360906,25205.207380704618,1,
1768973400,25208.462580808,25217,25208.462580808,25212.9375,25207.972534873552,25205.51052263777,1,
1768973520,25210.700040404,25217.75,25210.700040404,25215.5,25208.656849885047,25205.902266848054,1,
1768973640,25213.100020202,25218.5,25213.100020202,25216.9375,25209.409636259134,25206.335021089308,1,
1768973760,25215.018760101,25220.5,25215.018760101,25218.0625,25210.196260235574,25206.79492222306,1,
1768973880,25216.5406300505,25222.75,25216.5406300505,25219.8125,25211.070463850523,25207.305415469214,1,
1768974000,25218.17656502525,25225.75,25218.17656502525,25222.375,25212.09814895502,25207.89637956846,1,
1768974120,25220.275782512625,25225,25220.275782512625,25223.6875,25213.151726322747,25208.51563919323,1,
1768974240,25221.981641256312,25225.5,25218.75,25222.4375,25213.995887566132,25209.061594518986,1,
1768974360,25222.209570628154,25222.5,25218.25,25220.5,25214.587170514667,25209.51015943981,1,
1768974480,25221.354785314077,25222,25216.75,25219.5625,25215.039473195153,25209.904368873544,1,
1768974600,25220.45864265704,25224.25,25218.25,25220,25215.49043017741,25210.30027597654,1,
1768974720,25220.22932132852,25221.75,25218.25,25219.5,25215.85493652492,25210.661049467657,1,
1768974840,25219.864660664258,25219.864660664258,25215.75,25218,25216.049942295384,25210.948851449317,1,
1768974960,25218.93233033213,25223.5,25218,25220.25,25216.431765723075,25211.313602372873,1,
1768975080,25219.591165166064,25222.5,25219.5,25221,25216.84705974825,25211.69346110335,1,
1768975200,25220.295582583032,25220.295582583032,25211,25216.6875,25216.83255431659,25211.889305765962,1,
1768975320,25218.491541291514,25220.75,25213.25,25217.4375,25216.887549378716,25212.106882010434,1,
1768975440,25217.964520645757,25221.25,25212.25,25216.5625,25216.857999435197,25212.28161212767,1,
1768975560,25217.26351032288,25218.75,25213,25215.5,25216.73454494109,25212.407823416783,,
1768975680,25216.38175516144,25226.25,25215.25,25219.8125,25217.014359037355,25212.698202890635,1,
1768975800,25218.09712758072,25230,25218.09712758072,25225.25,25217.763053670322,25213.190430228256,1,
1768975920,25221.673563790362,25230.25,25221.673563790362,25228.1875,25218.710730609382,25213.778550611463,1,
1768976040,25224.93053189518,25228.25,25224.5,25227,25219.464300553984,25214.297038822777,1,
1768976160,25225.96526594759,25228,25221.25,25224.9375,25219.961864139987,25214.71431181012,1,
1768976280,25225.451382973795,25226,25220.75,25223.9375,25220.323285581806,25215.076005464623,1,
1768976400,25224.6944414869,25228,25223.5,25225.5,25220.79389598346,25215.48478956405,1,
1768976520,25225.09722074345,25225.09722074345,25218.25,25221.875,25220.89217816678,25215.735386051732,1,
1768976640,25223.486110371727,25223.486110371727,25213.5,25217.3125,25220.56675287889,25215.797233657548,,
1768976760,25220.399305185863,25220.399305185863,25208.75,25214.3125,25219.998184435357,25215.739008808232,,
1768976880,25217.35590259293,25221.75,25214.5,25218.0625,25219.82221312305,25215.83012610987,,
1768977000,25217.709201296464,25225,25215.75,25221.0625,25219.9349664755,25216.03531724282,1,
1768977120,25219.385850648232,25234.5,25217,25225.6875,25220.457924068636,25216.413834213687,1,
1768977240,25222.536675324118,25229,25217,25223.4375,25220.72879460785,25216.68927208766,1,
1768977360,25222.98708766206,25222.98708766206,25216.75,25218.125,25220.492086007136,25216.745575143046,,
1768977480,25220.556043831028,25220.556043831028,25215.5,25217.0625,25220.180305461032,25216.758003568808,,
1768977600,25218.809271915514,25219.75,25212.5,25217.0625,25219.89686860094,25216.769944605327,,
1768977720,25217.935885957755,25221,25217.935885957755,25219.1875,25219.832380546308,25216.864750699235,,
1768977840,25218.561692978878,25219,25211,25215.5625,25219.444209587553,25216.81368204436,,
1768977960,25217.06209648944,25217.06209648944,25203.25,25208.375,25218.437917806867,25216.48275333674,,
1768978080,25212.71854824472,25212.71854824472,25197.25,25201.1875,25216.86969800624,25215.882939480398,,
1768978200,25206.953024122362,25206.953024122362,25191.75,25195.375,25214.91563455113,25215.078706559598,,1
1768978320,25201.16401206118,25201.16401206118,25192.75,25194.6875,25213.0767132283,25214.279051400397,,1
1768978440,25197.925756030592,25202,25194.75,25197.5,25211.660648389363,25213.621049384696,,1
1768978560,25197.712878015296,25199.75,25196.5,25198.375,25210.452862172147,25213.0231650951,,1
1768978680,25198.04393900765,25201,25196,25198,25209.32078379286,25212.43402136588,,1
1768978800,25198.021969503825,25204,25193,25198.3125,25208.32003072078,25211.880236214278,,1
1768978920,25198.167234751912,25205.75,25196.5,25201.125,25207.66593701889,25211.45846224509,,1
1768979040,25199.646117375956,25213.25,25199.646117375956,25207.4375,25207.64517001717,25211.300777451164,,1
1768979160,25203.54180868798,25222.75,25203.54180868798,25216.25,25208.427427288338,25211.494864609944,,
1768979280,25209.89590434399,25224,25209.89590434399,25218.875,25209.377206625762,25211.784281684064,,
1768979400,25214.385452171995,25224.5,25213,25219.125,25210.263369659784,25212.07215299057,,
1768979520,25216.755226085996,25227.25,25216.755226085996,25224.375,25211.54624514526,25212.554617579175,,
1768979640,25220.565113042998,25239.75,25220.565113042998,25231.9375,25213.3999955866,25213.314730615286,1,
1768979760,25226.2513065215,25240.5,25226.2513065215,25238.0625,25215.642041442363,25214.28523137547,1,
1768979880,25232.15690326075,25245,25232.15690326075,25241.0625,25217.95299222033,25215.33532034114,1,
1768980000,25236.609701630376,25246.25,25236.609701630376,25243.3125,25220.25840201848,25216.432464641486,1,
1768980120,25239.961100815188,25246.75,25239.961100815188,25244.5,25222.462183653162,25217.533152302603,1,
1768980240,25242.230550407592,25246,25235.75,25241.625,25224.20425786651,25218.47793064368,1,
1768980360,25241.927775203796,25243,25238,25240.25,25225.662961696828,25219.331737285105,1,
1768980480,25241.088887601898,25241.088887601898,25238.25,25239.75,25226.94360154257,25220.132453470003,1,
1768980600,25240.41944380095,25240.75,25230.75,25236.75,25227.835092311427,25220.784121961377,1,
1768980720,25238.584721900475,25240.5,25233.25,25236.8125,25228.651220283115,25221.41268580603,1,
1768980840,25237.69861095024,25241,25234,25237.75,25229.47838207556,25222.05336479403,1,
1768980960,25237.72430547512,25239,25233.25,25236.875,25230.15080188687,25222.63460539034,1,
1768981080,25237.299652737558,25238.75,25232.75,25235.8125,25230.665501715335,25223.15138557111,1,
1768981200,25236.55607636878,25236.55607636878,25229.5,25233.75,25230.945910650305,25223.567017509497,1,
1768981320,25235.15303818439,25235.15303818439,25231.75,25233.6875,25231.19514604573,25223.96389917579,1,
1768981440,25234.420269092196,25234.420269092196,25227,25230.4375,25231.126269132485,25224.21776587478,1,
1768981560,25232.428884546098,25232.428884546098,25222.75,25227,25230.751153756803,25224.326873095375,,
1768981680,25229.71444227305,25230,25222.5,25225.6875,25230.290821597093,25224.380231013205,,
1768981800,25227.700971136524,25231,25216.75,25223.3125,25229.65642872463,25224.338359208767,,
1768981920,25225.506735568262,25225.506735568262,25217.25,25220.375,25228.812662476936,25224.182933357442,,
1768982040,25222.94086778413,25222.94086778413,25208,25214.625,25227.522874979033,25223.808112441464,,
1768982160,25218.782933892064,25218.782933892064,25205,25211.25,25226.043522708213,25223.31563744376,,
1768982280,25215.016466946032,25217.25,25212,25214.1875,25224.96570246201,25222.957671269494,,
1768982400,25214.601983473018,25223.25,25205.75,25212.75,25223.855184056374,25222.557370435396,,
1768982520,25213.67599173651,25213.67599173651,25199.75,25206.9375,25222.317212778522,25221.944826496754,,
1768982640,25210.306745868256,25210.5,25203.25,25207.5625,25220.975875253203,25221.38081369296,,1
1768982760,25208.934622934128,25218,25205.75,25211.8125,25220.142841139277,25221.005585705,,1
1768982880,25210.373561467066,25215.75,25207,25211.375,25219.34576467207,25220.627915677353,,1
1768983000,25210.874280733533,25211.25,25199.5,25206.9375,25218.217740610973,25220.091036631184,,1
1768983120,25208.90589036677,25210.5,25199,25204.3125,25216.953627828156,25219.472270488783,,1
1768983240,25206.609195183384,25211.75,25195,25204.0625,25215.781707116505,25218.867965763733,,1
1768983360,25205.33584759169,25218.5,25204.75,25210.875,25215.335642833186,25218.55451612594,,1
1768983480,25208.105423795845,25216,25206,25211.75,25215.009675302896,25218.287672356295,,1
1768983600,25209.927711897923,25215,25199.25,25207.9375,25214.36675027536,25217.881783244284,,1
1768983720,25208.93260594896,25217,25202,25208.875,25213.867500250326,25217.528576058234,,1
1768983840,25208.90380297448,25216.5,25208,25213.5625,25213.83977295484,25217.373043663792,,1
1768983960,25211.233151487242,25230.75,25207.75,25220.875,25214.479339049856,25217.51037528482,,
1768984080,25216.05407574362,25233.5,25216.05407574362,25225.5,25215.48121731805,25217.8236939011,,
1768984200,25220.777037871812,25222.25,25214,25219.625,25215.857924834592,25217.89433335596,,
1768984320,25220.201018935906,25227.25,25220.201018935906,25223.9375,25216.59243166781,25218.131320283177,,
1768984440,25222.069259467953,25226.5,25213.5,25220.25,25216.924937879827,25218.214405762268,,
1768984560,25221.15962973398,25221.15962973398,25208.25,25215.8125,25216.82380716348,25218.120213379436,,1
1768984680,25218.48606486699,25226.5,25215.75,25221.1875,25217.220506512254,25218.24049912926,,
1768984800,25219.836782433493,25226.75,25219.836782433493,25224.1875,25217.853869556595,25218.473714849682,,
1768984920,25222.012141216746,25225.75,25219.5,25223.5,25218.367154142357,25218.670824071265,,
1768985040,25222.756070608375,25228.25,25222.75,25224.375,25218.9133219476,25218.894517244942,1,
1768985160,25223.565535304188,25227.25,25221,25224.3125,25219.404156316,25219.106987156905,1,
1768985280,25223.939017652094,25227.75,25222.25,25225.125,25219.924233014546,25219.342987660555,1,
1768985400,25224.53200882605,25226,25220,25223.5625,25220.25498455868,25219.50845873269,1,
1768985520,25224.047254413024,25224.047254413024,25213.75,25219.25,25220.163622326072,25219.49832309611,,
1768985640,25221.648627206512,25221.648627206512,25209,25214.1875,25219.620338478246,25219.290055523714,,
1768985760,25217.918063603254,25217.918063603254,25205.5,25210.875,25218.825307707495,25218.960053346313,,1
1768985880,25214.396531801627,25214.396531801627,25204,25208,25217.841188824994,25218.530247332732,,1
1768986000,25211.198265900814,25213.75,25201.25,25205.8125,25216.747671659086,25218.031512143214,,1
1768986120,25208.505382950407,25224.5,25203.25,25213.8125,25216.480837871895,25217.866060686618,,1
1768986240,25211.1589414752,25226.75,25211.1589414752,25222,25216.98257988354,25218.02817595381,,
1768986360,25216.5794707376,25222.75,25203,25212.6875,25216.592118075947,25217.81873768111,,1
1768986480,25214.633485368802,25214.633485368802,25193.5,25200.5,25215.12919825086,25217.139571497537,,1
1768986600,25207.5667426844,25207.5667426844,25196,25200.125,25213.765180228052,25216.472333399593,,1
1768986720,25203.8458713422,25211.5,25195.5,25204.5,25212.92289111641,25216.002830129022,,1
1768986840,25204.1729356711,25213,25204.1729356711,25209.8125,25212.640128287647,25215.760072084748,,1
1768986960,25206.99271783555,25212.5,25201.25,25208.4375,25212.25807117059,25215.47291239515,,1
