time,open,high,low,close,EMA,EMA,S1,R1,RSI Cloud Lead,RSI Cloud Base,RSI Overbought ,Signal RSI Overbought,RSI Oversold,Signal RSI Oversold,Baseline,Cloud Flip Bullish,Cloud Flip Bearish,RSI
1770361920,24510.75,24516,24507,24513,24526.839777557267,24522.05357667734,25169.25,24407,32.90594608566975,38.39129121842789,70,75,30,25,50,,,35.679022800335346
1770361980,24513.25,24520.25,24512.25,24517.5,24525.594473882964,24521.142861341872,25169.25,24407,36.306872754403194,38.465375497846296,70,75,30,25,50,,,38.94692331406592
1770362040,24517.75,24529.25,24513.25,24529.25,24526.081877365235,24522.764289073497,25169.25,24407,45.566160303128626,39.54718290695901,70,75,30,25,50,,,46.57893106619165
1770362100,24529.25,24532.5,24522.5,24532.25,24526.904293716536,24524.6614312588,25169.25,24407,51.7655688320349,40.72143613829192,70,75,30,25,50,,,48.354082141955836
1770362160,24532.75,24539.5,24528.75,24538.75,24528.483721220997,24527.47914500704,25169.25,24407,58.00580829520597,42.23462124362969,70,75,30,25,50,,,52.070324428325165
1770362220,24539.25,24542,24532.5,24535.75,24529.45255839153,24529.13331600563,25169.25,24407,58.73379674150115,43.30631506516664,70,75,30,25,50,,,50.27232490515683
1770362280,24535.5,24537,24532.25,24534.25,24530.09221727266,24530.156652804504,25169.25,24407,57.86006062788816,44.11276160474756,70,75,30,25,50,,,49.354664112023535
1770362340,24534.5,24535,24522.25,24525.25,24529.446588302973,24529.175322243602,25169.25,24407,50.99350309650208,44.11740198440956,70,75,30,25,50,,,44.14756445221258
1770362400,24524.75,24536.5,24524,24536,24530.320376529242,24530.54025779488,25169.25,24407,54.24347775026701,45.01130264311903,70,75,30,25,50,,,50.82165692473056
1770362460,24536.25,24557.5,24535.75,24556,24533.744326325344,24535.632206235903,25169.25,24407,63.13249994333326,47.052650837476556,70,75,30,25,50,,,60.32141410080045
1770362520,24555.75,24561.5,24550.25,24556.25,24536.745082815298,24539.755764988724,25169.25,24407,67.64639253794792,48.8355407342085,70,75,30,25,50,,,60.424325062966126
1770362580,24556,24562,24548.25,24554.5,24539.112405106593,24542.70461199098,25169.25,24407,68.49884757282801,50.2262116529516,70,75,30,25,50,,,59.26557262478172
1770362640,24554.5,24554.5,24539.25,24540.75,24539.33075109238,24542.313689592782,25169.25,24407,59.80578155478908,50.32823557617168,70,75,30,25,50,,,50.99139107710222
1770362700,24540,24559,24539.75,24558.25,24541.853317613397,24545.500951674225,25169.25,24407,62.32383356088419,51.466227904003965,70,75,30,25,50,,,58.8631780349138
1770362760,24558,24564,24556.75,24562.75,24544.63954193161,24548.95076133938,25169.25,24407,64.94881268613405,52.68606469178499,70,75,30,25,50,,,60.61500381236166
1770362820,24562,24564.25,24555,24560.25,24546.720936340727,24551.210609071502,25169.25,24407,64.64127156810576,53.54245611379357,70,75,30,25,50,,,59.10900035684932
1770362880,24560.25,24577.25,24557.75,24572.5,24550.15814482863,24555.468487257203,25169.25,24407,68.32404429543146,54.91662157028296,70,75,30,25,50,,,63.84869703746404
1770362940,24572.5,24573.5,24565.25,24572.25,24553.103725518147,24558.824789805763,25169.25,24407,69.98195103584683,56.08593293724762,70,75,30,25,50,,,63.686456822517876
1770363000,24571,24576,24564.25,24568.25,24555.123228782395,24560.70983184461,25169.25,24407,67.69939869969181,56.743142196112935,70,75,30,25,50,,,61.015002378737485
1770363060,24567.5,24573.25,24565.75,24569.25,24557.006798278075,24562.41786547569,25169.25,24407,66.98539135618412,57.37077117743257,70,75,30,25,50,,,61.45035955601025
1770363120,24568.25,24571.5,24564.75,24567.25,24558.372558507665,24563.384292380553,25169.25,24407,64.82206614345252,57.722272568928126,70,75,30,25,50,,,60.007031613649225
1770363180,24567.75,24573.75,24566.75,24568.75,24559.75621737331,24564.45743390444,25169.25,24407,64.59042443283721,58.12618376850988,70,75,30,25,50,,,60.75160656579132
1770363240,24567.5,24576.25,24564.25,24576.25,24561.9553883902,24566.815947123552,25169.25,24407,68.21417668922635,58.953054320262524,70,75,30,25,50,,,64.32771290665467
1770363300,24576.5,24579,24562,24566,24562.494669938173,24566.65275769884,25169.25,24407,61.02100861563339,58.65548274373113,70,75,30,25,50,,,56.721267496277065
1770363360,24566.75,24573.5,24565.75,24566,24562.96204727975,24566.522206159072,25169.25,24407,57.42442457883691,58.397587377403916,70,75,30,25,50,,,56.721267496277065
1770363420,24565.75,24567.75,24556.25,24562.75,24562.933774309116,24565.76776492726,25169.25,24407,52.99843657499922,57.8589318552164,70,75,30,25,50,,,54.3576709609975
1770363480,24561.75,24566,24552.5,24564.75,24563.175937734566,24565.564211941808,25169.25,24407,52.4698021088665,57.55564101334117,70,75,30,25,50,,,55.584250541152215
1770363540,24564.25,24568,24555.5,24559.5,24562.68581270329,24564.351369553446,25169.25,24407,47.866121087893035,56.76951120295396,70,75,30,25,50,,,51.65966743543708
1770363600,24558.25,24560,24548.5,24550.25,24561.02770434285,24561.531095642757,25169.25,24407,40.03421214223854,55.27443650805218,70,75,30,25,50,,,45.55645099119065
1770363660,24549.75,24553.5,24543.75,24553.25,24559.990677097136,24559.874876514205,25169.25,24407,39.10817881614755,54.26637583901723,70,75,30,25,50,,,47.713981490290024
1770363720,24553.5,24559,24544,24557.75,24559.69192015085,24559.449901211363,25169.25,24407,42.77809581273623,53.81215639122773,70,75,30,25,50,,,50.85972998059601
1770363780,24558,24558.25,24546.25,24549.5,24558.33299746407,24557.45992096909,25169.25,24407,39.4481814467115,52.69850304152429,70,75,30,25,50,,,45.45975626845194
1770363840,24548.25,24551,24545.5,24546.75,24556.788597802195,24555.31793677527,25169.25,24407,36.345681984760425,51.510799950977834,70,75,30,25,50,,,43.790729862425884
1770363900,24545.5,24557.25,24543,24551.25,24556.050118095234,24554.50434942022,25169.25,24407,39.19770695615803,50.93688583063006,70,75,30,25,50,,,47.206444048369534
1770363960,24550.75,24557.75,24536.75,24539.25,24553.8101023492,24551.453479536176,25169.25,24407,34.505693998803885,49.50428323915231,70,75,30,25,50,,,40.19236639454692
1770364020,24540.25,24543.5,24535.5,24537.75,24551.66875536931,24548.71278362894,25169.25,24407,31.55285194456827,48.157608183113695,70,75,30,25,50,,,39.40422031886273
1770364080,24537.5,24543.25,24531.5,24539.5,24550.0462546534,24546.870226903153,25169.25,24407,31.950676251914985,47.18475970744914,70,75,30,25,50,,,40.86124461562954
1770364140,24539.75,24549.25,24536.25,24546,24549.506754032947,24546.696181522522,25169.25,24407,38.41870720326317,47.033476810426045,70,75,30,25,50,,,46.050137979775954
1770364200,24547,24547,24532.5,24534.5,24547.505853495222,24544.256945218018,25169.25,24407,35.44264609807333,46.02292667571471,70,75,30,25,50,,,39.45435080009099
1770364260,24534.25,24539,24528,24537.25,24546.138406362526,24542.855556174414,25169.25,24407,36.37444542987089,45.43429122620381,70,75,30,25,50,,,41.60816080438296
1770364320,24536.25,24548,24535,24543.75,24545.819952180856,24543.03444493953,25169.25,24407,42.01283949501341,45.57059058341371,70,75,30,25,50,,,46.45653640527806
1770364380,24544,24553.5,24543.5,24552.75,24546.74395855674,24544.977555951624,25169.25,24407,50.34055956370224,46.47523710865181,70,75,30,25,50,,,52.355439522699434
1770364440,24552.5,24552.75,24542.75,24546,24546.64476408251,24545.1820447613,25169.25,24407,49.94264129244574,46.68885046957419,70,75,30,25,50,,,48.07733731556964
1770364500,24546.75,24554.75,24546.25,24552.5,24547.425462204843,24546.64563580904,25169.25,24407,53.49568543869383,47.41480364961551,70,75,30,25,50,,,52.13349931988404
1770364560,24552,24553,24544.75,24546.75,24547.33540057753,24546.66650864723,25169.25,24407,51.47653269736712,47.5624828034859,70,75,30,25,50,,,48.522397303643466
1770364620,24546.25,24547,24540.25,24541.75,24546.590680500525,24545.683206917784,25169.25,24407,47.52572882772655,47.296380691180104,70,75,30,25,50,,,45.56671696119241
1770364680,24541.25,24552.5,24541,24551,24547.17858976712,24546.746565534228,25169.25,24407,51.31337762915065,47.85123004469829,70,75,30,25,50,,,51.457750842566526
1770364740,24550.75,24558,24547.5,24557.5,24548.554777798174,24548.89725242738,25169.25,24407,56.42745943062752,48.82205297442981,70,75,30,25,50,,,55.132402017684655
1770364800,24557.5,24563.25,24545,24553.5,24549.214140758417,24549.817801941907,25169.25,24407,56.11143155371293,49.3122652980443,70,75,30,25,50,,,52.49864540153851
1770364860,24554,24557.5,24532.5,24535,24547.318921990627,24546.854241553527,25169.25,24407,46.607071932074575,48.3917116261024,70,75,30,25,50,,,42.40811275848004
1770364920,24534.5,24534.5,24494.5,24494.75,24540.309732391877,24536.43339324282,25169.25,24407,33.329222714510855,45.838153796482885,70,75,30,25,50,,,29.24002790395602
1770364980,24494.75,24515,24490.5,24512.75,24536.635101406293,24531.696714594254,25169.25,24407,34.421444914578885,44.85241429830987,70,75,30,25,50,,,38.445107560185235
1770365040,24512,24521.25,24498.75,24521.25,24534.58375455212,24529.607371675404,25169.25,24407,38.07227648510724,44.507380669873534,70,75,30,25,50,,,42.26466208503737
1770365100,24521.25,24542.5,24519.5,24534,24534.50592061184,24530.485897340324,25169.25,24407,44.09970367226175,44.90967837030617,70,75,30,25,50,,,47.52461342311827
1770365160,24534.25,24542.5,24524.25,24537.5,24534.905131196927,24531.888717872258,25169.25,24407,48.21425067020074,45.44183587835769,70,75,30,25,50,,,48.90085968069261
1770365220,24538,24553.25,24537,24551.25,24537.084447037338,24535.760974297806,25169.25,24407,54.28268150509986,46.58351755386092,70,75,30,25,50,,,54.00444844463188
1770365280,24551.5,24562.5,24542.5,24557.25,24539.773187432358,24540.058779438245,25169.25,24407,58.88127349049431,47.84791013293512,70,75,30,25,50,,,56.06646189691738
1770365340,24557.5,24562.25,24551.75,24561.5,24542.67009577471,24544.347023550596,25169.25,24407,62.29843935400892,49.13741690855584,70,75,30,25,50,,,57.51921095009056
1770365400,24562,24583.5,24558.75,24580.25,24547.680749671414,24551.527618840475,25169.25,24407,68.11431654271743,51.02403097589186,70,75,30,25,50,,,63.28702241357597
1770365460,24580,24586.5,24568.5,24585,24552.656649715223,24558.22209507238,25169.25,24407,71.88428359680229,52.833943210472974,70,75,30,25,50,,,64.5983727352502
1770365520,24584.75,24589.5,24577.5,24582.5,24556.635763086528,24563.077676057903,25169.25,24407,72.29314141955544,54.23161660432406,70,75,30,25,50,,,63.31649366435613
1770365580,24582,24590.25,24576.75,24587,24560.684328008323,24567.862140846322,25169.25,24407,73.5313635647588,55.624109164472436,70,75,30,25,50,,,64.67531080543688
1770365640,24587,24589,24571.25,24572.75,24562.29308427388,24568.839712677058,25169.25,24407,65.97661153045922,55.86378990682042,70,75,30,25,50,,,57.42171473208233
1770365700,24572.5,24591.25,24563,24585.5,24565.38733970403,24572.171770141646,25169.25,24407,66.06227840386126,56.62518903875433,70,75,30,25,50,,,61.57428339632473
1770365760,24586,24588.25,24564.5,24567,24565.602361076824,24571.137416113317,25169.25,24407,58.190877356965146,56.1993652087483,70,75,30,25,50,,,53.43151031370911
1770365820,24566.25,24568.75,24553.75,24557.25,24564.48871293325,24568.359932890653,25169.25,24407,51.028201991793765,55.33292991746615,70,75,30,25,50,,,49.70110052413221
1770365880,24556.5,24564.5,24549.5,24564.5,24564.490217875482,24567.587946312524,25169.25,24407,50.25715053931657,54.93711725742593,70,75,30,25,50,,,52.36433496716449
1770365940,24564,24564.5,24554.5,24557,24563.49152215875,24565.47035705002,25169.25,24407,47.20397114857154,54.205175614858945,70,75,30,25,50,,,49.44755493817352
1770366000,24556.25,24575.25,24554.5,24573.25,24564.792652537584,24567.026285640015,25169.25,24407,51.657832462501446,54.346106330120705,70,75,30,25,50,,,55.26215597932213
1770366060,24573.75,24583.25,24568,24568,24565.220298865905,24567.221028512013,25169.25,24407,51.78916281384795,54.18471983199611,70,75,30,25,50,,,53.135707594186236
1770366120,24568.75,24571.5,24562.25,24569.5,24565.790925683785,24567.67682280961,25169.25,24407,52.43882845648619,54.11796758194571,70,75,30,25,50,,,53.6840779566181
1770366180,24569.75,24582.75,24564.5,24566.5,24565.885468925946,24567.44145824769,25169.25,24407,51.33974230090362,53.884152738318846,70,75,30,25,50,,,52.3643562547442
1770366240,24567.5,24571.5,24561,24568.75,24566.267406402487,24567.703166598152,25169.25,24407,51.905640420739296,53.805169123826346,70,75,30,25,50,,,53.291775629625086
1770366300,24567.75,24584.5,24567.25,24581,24568.231752215488,24570.362533278523,25169.25,24407,57.45602171358661,54.37478933395682,70,75,30,25,50,,,58.07732069980489
1770366360,24581.5,24584.5,24572.75,24576.75,24569.367518586758,24571.64002662282,25169.25,24407,57.63753598840444,54.58296008313735,70,75,30,25,50,,,55.9360699528108
1770366420,24576.25,24576.25,24558.75,24563.5,24568.58518277519,24570.012021298255,25169.25,24407,51.06615252778154,53.94185208784597,70,75,30,25,50,,,49.77465011845201
1770366480,24564.25,24568.75,24552,24555.5,24566.840491738498,24567.109617038604,25169.25,24407,44.67344147383413,52.94266462626863,70,75,30,25,50,,,46.44794612601588
1770366540,24555.75,24559,24550.25,24551.5,24564.79509284003,24563.987693630883,25169.25,24407,40.03524043351975,51.86156716683688,70,75,30,25,50,,,44.834433680530495
1770366600,24551.25,24553,24542.75,24549.5,24562.755747128027,24561.090154904705,25169.25,24407,36.97115814197602,50.814851402563036,70,75,30,25,50,,,44.01119893478307
1770366660,24549.75,24564.5,24547.25,24558,24562.121647510958,24560.472123923762,25169.25,24407,41.145318151951386,50.48643340530662,70,75,30,25,50,,,48.35171642313991
1770366720,24558.5,24567.75,24546.5,24566.75,24562.738761176162,24561.72769913901,25169.25,24407,47.92829145421339,50.746810701678115,70,75,30,25,50,,,52.43926312809283
1770366780,24565.5,24567,24536.25,24546.75,24560.606926352673,24558.732159311206,25169.25,24407,42.72632679924641,49.83245864425636,70,75,30,25,50,,,43.88917027101498
1770366840,24546.75,24548.5,24540.25,24541.25,24558.026002838982,24555.235727448966,25169.25,24407,38.40751219652447,48.77046514572743,70,75,30,25,50,,,41.867507405289366
1770366900,24540.5,24548.25,24538.25,24547.25,24556.58920246045,24553.638581959174,25169.25,24407,39.68758502267969,48.247989104917544,70,75,30,25,50,,,44.85189483965328
1770366960,24547.25,24550.75,24541,24543.25,24554.81064213239,24551.56086556734,25169.25,24407,38.78970098415543,47.58259281492415,70,75,30,25,50,,,43.25751692996706
1770367020,24543.75,24552.25,24539.5,24547.25,24553.802556514736,24550.698692453872,25169.25,24407,40.841806448608345,47.28486636390666,70,75,30,25,50,,,45.349644432293
1770367080,24547.75,24554.5,24547.25,24553.25,24553.72888231277,24551.208953963098,25169.25,24407,45.395057793421174,47.4364385841233,70,75,30,25,50,,,48.421658015531456
1770367140,24553.5,24560,24545,24555.75,24553.998364671068,24552.11716317048,25169.25,24407,49.08935445815807,47.73699760151478,70,75,30,25,50,,,49.6906312145594
1770367200,24553.25,24553.25,24532.75,24533.5,24551.26524938159,24548.393730536383,25169.25,24407,41.16214352129685,46.733264646388406,70,75,30,25,50,,,40.209000438066994
1770367260,24534,24547.75,24529.25,24547.5,24550.763216130712,24548.214984429105,25169.25,24407,44.33428988943652,46.776124196939335,70,75,30,25,50,,,47.05471127552037
1770367320,24547,24563.5,24546,24561,24552.128120646616,24550.771987543285,25169.25,24407,51.008519125832166,47.563420432335874,70,75,30,25,50,,,52.68084596241337
1770367380,24560.25,24560.25,24552.75,24555.75,24552.611037893734,24551.76759003463,25169.25,24407,52.013990976020764,47.94646593603707,70,75,30,25,50,,,50.43626171009487
1770367440,24553.5,24589.75,24552.25,24568,24554.6628995079,24555.014072027705,25169.25,24407,56.75385199725853,48.91754720006038,70,75,30,25,50,,,55.229575416211915
1770367500,24568.75,24569.25,24541.5,24545.25,24553.40784624018,24553.061257622165,25169.25,24407,50.483944778047174,48.565660766244974,70,75,30,25,50,,,46.278398946444824
1770367560,24546,24556.5,24536.25,24539.25,24551.520133408158,24550.29900609773,25169.25,24407,45.589701131936316,47.98915184280308,70,75,30,25,50,,,44.24184384043079
1770367620,24539.75,24550.5,24539.25,24541.5,24550.184115620403,24548.539204878187,25169.25,24407,44.14023327355035,47.61932744950258,70,75,30,25,50,,,45.21546889304932
1770367680,24540.75,24559.75,24539.75,24556.25,24550.99290020435,24550.08136390255,25169.25,24407,49.279933079313935,48.10046859036114,70,75,30,25,50,,,51.2278860059418
1770367740,24556.5,24566.75,24553.25,24565.75,24552.960513510436,24553.21509112204,25169.25,24407,54.887402193004846,48.97745608831536,70,75,30,25,50,,,54.677874825017796
1770367800,24566.75,24579.25,24565.25,24578,24556.299111709046,24558.172072897632,25169.25,24407,60.990278863173806,50.278016093122126,70,75,30,25,50,,,58.731656124366125
1770367860,24579,24584.75,24575.5,24583.25,24559.892563481175,24563.187658318107,25169.25,24407,65.30986584733802,51.62331320298363,70,75,30,25,50,,,60.36774441708341
1770367920,24584.5,24589,24581.5,24585.5,24563.30688835035,24567.650126654487,25169.25,24407,68.03314691984346,52.88419072513909,70,75,30,25,50,,,61.07989461914958
1770367980,24585.75,24606,24584.75,24602.75,24568.565969903637,24574.67010132359,25169.25,24407,73.03848187963999,54.64737457469551,70,75,30,25,50,,,66.10806959681224
1770368040,24602.5,24604,24579,24580.5,24570.157173916486,24575.83608105887,25169.25,24407,64.89884701599118,54.83433119847241,70,75,30,25,50,,,56.049549253022256
1770368100,24579.25,24594,24579.25,24583.25,24571.902884060954,24577.318864847097,25169.25,24407,61.647095857461224,55.11268220759925,70,75,30,25,50,,,56.921963766923696
1770368160,24582.5,24586.25,24580,24583.75,24573.482499519494,24578.60509187768,25169.25,24407,60.186854131752526,55.37615753111481,70,75,30,25,50,,,57.08874713396596
1770368220,24584,24593.25,24579,24592,24575.95149958356,24581.284073502142,25169.25,24407,62.1994162020877,55.97278476005672,70,75,30,25,50,,,59.850861748179085
1770368280,24592.75,24594.5,24581.75,24584.25,24577.05796630575,24581.877258801713,25169.25,24407,59.12380402946477,56.00198031191307,70,75,30,25,50,,,56.19175139897935
1770368340,24583.75,24585,24577.25,24583.5,24577.91690413165,24582.20180704137,25169.25,24407,57.18942427718571,55.979847755904025,70,75,30,25,50,,,55.83598614184521
1770368400,24584,24588.75,24576.5,24587.5,24579.194650247427,24583.261445633096,25169.25,24407,58.032750240660704,56.167284722737776,70,75,30,25,50,,,57.385625007157145
1770368460,24586.25,24590,24568.25,24584.5,24579.902030214438,24583.509156506476,25169.25,24407,56.50774190798672,56.11886105897582,70,75,30,25,50,,,55.80410724452309
1770368520,24585.25,24588.5,24573.25,24580,24579.915092852512,24582.80732520518,25169.25,24407,52.8938154522318,55.75976529603114,70,75,30,25,50,,,53.425642836890724
1770368580,24578.75,24578.75,24568,24573,24578.993080472177,24580.845860164143,25169.25,24407,47.18352140455529,54.973829123482794,70,75,30,25,50,,,49.86524400191852
1770368640,24574.25,24576,24568.5,24575,24578.460669742555,24579.676688131316,25169.25,24407,45.796120889442975,54.42700049399007,70,75,30,25,50,,,50.87261440228737
1770368700,24576,24576.25,24562,24575.75,24578.099247110214,24578.89135050505,25169.25,24407,45.69925572558864,54.00580760764687,70,75,30,25,50,,,51.26805384641606
1770368760,24576.25,24593.5,24574.75,24593,24580.086014162185,24581.713080404043,25169.25,24407,55.59338855478271,54.72088047416051,70,75,30,25,50,,,59.36885410649917
1770368820,24593,24601.5,24582,24600.5,24582.80787894056,24585.470464323233,25169.25,24407,63.239684230654476,55.73182648559698,70,75,30,25,50,,,62.30297555993405
1770368880,24600.75,24613,24600.75,24610.5,24586.500161748485,24590.476371458586,25169.25,24407,69.91167263563523,57.08019560383881,70,75,30,25,50,,,65.84459487241071
1770368940,24610.75,24627.25,24610,24623.75,24591.466806848686,24597.131097166868,25169.25,24407,75.96699848331761,58.78712380603061,70,75,30,25,50,,,69.88215712027727
1770369000,24623.25,24634.25,24615.25,24633.5,24597.071232602193,24604.404877733494,25169.25,24407,80.48900662881884,60.61042060801595,70,75,30,25,50,,,72.46184982092068
1770369060,24633,24639.25,24629,24638,24602.528401588566,24611.123902186795,25169.25,24407,83.36576944699047,62.34054637564328,70,75,30,25,50,,,73.58636386522089
1770369120,24637.75,24644.75,24636.75,24641.5,24607.724614710092,24617.199121749436,25169.25,24407,85.28140636962871,63.95646331763189,70,75,30,25,50,,,74.4599234405579
1770369180,24642,24650,24637.25,24646,24612.827999415415,24622.95929739955,25169.25,24407,86.84264053654366,65.50603541120739,70,75,30,25,50,,,75.57825401944817
1770369240,24646.5,24660,24646,24656.75,24618.684266160028,24629.71743791964,25169.25,24407,88.82956459680625,67.17867270800846,70,75,30,25,50,,,78.05081513721544
