Symbol,Timeframe,Trades,Win_Rate,Total_PnL,Profit_Factor,Max_Drawdown,Avg_Trade,Sharpe_Ratio
MES,5min,105,50.476190476190474,166.64349332864361,1.0190556908633468,0.40076707253131866,1.587080888844225,0.13052832835373915
MES,2min,210,50.0,-436.3335926621194,0.9726852539516168,1.3460144388528845,-2.077779012676759,-0.17964461149557345
MES,1min,328,47.86585365853659,-8811.089987818295,0.7110575229719696,3.342707151316267,-26.86307923115334,-2.162145409183694
MNQ,5min,83,0.0,-100833.38,0.0,33.61112666666668,-1214.8600000000001,-7.36669803757832e+16
NQ,5min,85,0.0,-103263.1,0.0,34.42103333333335,-1214.8600000000001,-3.683877438420141e+16
MNQ,2min,115,2.608695652173913,-132936.49999999994,0.014374905653607419,44.312166666666656,-1155.9695652173907,-56.833123556367106
NQ,2min,114,0.8771929824561403,-136579.03999999983,0.005100117876579286,45.52634666666661,-1198.0617543859635,-106.03838928219692
NQ,1min,118,0.0,-143353.47999999992,0.0,47.7844933333333,-1214.8599999999994,-3.690004705347688e+16
MNQ,1min,120,0.8333333333333334,-143942.47175638325,0.0027058258900543204,47.98082391879438,-1199.5205979698605,-128.71323611753365
