entry_time,exit_time,entry_price,exit_price,direction,contracts,pnl,costs,exit_reason,hold_seconds
1770317640,1770318360,4876.1001953125,4886.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,720
1770322140,1770322680,4856.8998046875,4846.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,540
1770322860,1770323220,4837.1998046875,4847.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,360
1770325200,1770325560,4842.20009765625,4832.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,360
1770325740,1770327180,4826.6001953125,4806.7001953125,Short,1,195.75999999999635,3.24,take_profit,1440
1770337440,1770337980,4731.6,4751.5,Long,1,195.75999999999635,3.24,take_profit,540
1770339600,1770339780,4711.9,4722.0,Short,1,-104.24000000000363,3.24,stop_loss,180
1770339960,1770340140,4764.3001953125,4754.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,180
1770340680,1770341040,4741.9,4722.0,Short,1,195.75999999999635,3.24,take_profit,360
1770341580,1770341940,4760.70009765625,4750.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,360
1770346260,1770346440,4829.9,4840.0,Short,1,-104.24000000000363,3.24,stop_loss,180
1770347160,1770347340,4846.6,4836.5,Long,1,-104.24000000000363,3.24,stop_loss,180
1770348060,1770348600,4825.1998046875,4835.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,540
1770349860,1770350400,4842.49990234375,4832.39990234375,Long,1,-104.24000000000363,3.24,stop_loss,540
1770353640,1770354540,4832.50009765625,4842.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,900
1770357960,1770359040,4889.79990234375,4869.89990234375,Short,1,195.75999999999635,3.24,take_profit,1080
1770360480,1770360660,4874.6,4864.5,Long,1,-104.24000000000363,3.24,stop_loss,180
1770360840,1770361020,4847.79990234375,4857.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,180
1770362100,1770364620,4867.70009765625,4862.1998046875,Long,1,-58.24292968750728,3.24,opposite_signal,2520
1770364620,1770365340,4862.1998046875,4872.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,720
1770367140,1770368400,4880.6001953125,4890.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,1260
1770369660,1770373260,4883.3001953125,4876.6998046875,Long,1,-69.24390625000727,3.24,opposite_signal,3600
1770373260,1770373980,4876.6998046875,4886.7998046875,Short,1,-104.24000000000363,3.24,stop_loss,720
1770375960,1770376320,4895.79990234375,4905.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,360
1770380280,1770381360,4909.50009765625,4912.3001953125,Short,1,-31.240976562507278,3.24,opposite_signal,1080
1770381360,1770382800,4912.3001953125,4932.2001953125,Long,1,195.75999999999635,3.24,take_profit,1440
1770383700,1770384060,4933.1001953125,4943.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,360
1770384420,1770384600,4931.1001953125,4941.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,180
1770384780,1770386760,4945.8001953125,4935.7001953125,Long,1,-104.24000000000363,3.24,stop_loss,1980
1770388380,1770389820,4951.1,4971.0,Long,1,195.75999999999635,3.24,take_profit,1440
1770392700,1770395040,4968.6001953125,4948.7001953125,Short,1,195.75999999999635,3.24,take_profit,2340
1770396480,1770399000,4968.8001953125,4988.7001953125,Long,1,195.75999999999635,3.24,take_profit,2520
1770402060,1770402960,4982.6001953125,4988.70009765625,Short,1,-64.23902343750727,3.24,opposite_signal,900
1770402960,1770404760,4988.70009765625,4983.1001953125,Long,1,-59.23902343750728,3.24,opposite_signal,1800
1770404760,1770407280,4983.1001953125,4984.70009765625,Short,1,-19.239023437507278,3.24,opposite_signal,2520
1770407280,1770408000,4984.70009765625,4974.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,720
1770410520,1770412680,4967.99990234375,4974.1001953125,Long,1,57.76292968749272,3.24,opposite_signal,2160
1770412680,1770413760,4974.1001953125,4984.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,1080
1770595920,1770596100,5051.29990234375,5061.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,180
1770598800,1770598980,5060.8001953125,5050.7001953125,Long,1,-104.24000000000363,3.24,stop_loss,180
1770599160,1770599880,5041.00009765625,5051.10009765625,Short,1,-104.24000000000363,3.24,stop_loss,720
1770602940,1770605100,5015.8998046875,5005.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,2160
1770605460,1770607800,5031.20009765625,5051.10009765625,Long,1,195.75999999999635,3.24,take_profit,2340
1770609420,1770613740,5037.00009765625,5040.8001953125,Short,1,-41.24097656250728,3.24,opposite_signal,4320
1770613740,1770615720,5040.8001953125,5060.7001953125,Long,1,195.75999999999635,3.24,take_profit,1980
1770616080,1770616440,5051.4,5058.20009765625,Short,1,-71.24097656250727,3.24,opposite_signal,360
1770616440,1770617700,5058.20009765625,5052.6998046875,Long,1,-58.24292968750728,3.24,opposite_signal,1260
1770617700,1770619140,5052.6998046875,5047.99990234375,Short,1,43.75902343749272,3.24,opposite_signal,1440
1770619140,1770620400,5047.99990234375,5045.9,Long,1,-24.239023437507278,3.24,opposite_signal,1260
1770620400,1770621660,5045.9,5026.0,Short,1,195.75999999999635,3.24,take_profit,1260
1770622380,1770623460,5031.8001953125,5023.1001953125,Long,1,-90.24000000000727,3.24,opposite_signal,1080
1770623460,1770624180,5023.1001953125,5033.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,720
1770628140,1770630660,5049.6998046875,5029.7998046875,Short,1,195.75999999999635,3.24,take_profit,2520
1770631560,1770632640,5032.6,5022.5,Long,1,-104.24000000000363,3.24,stop_loss,1080
1770634260,1770637860,5015.99990234375,5035.89990234375,Long,1,195.75999999999635,3.24,take_profit,3600
1770641820,1770642360,5035.6001953125,5044.70009765625,Short,1,-94.23902343750727,3.24,opposite_signal,540
1770642360,1770643260,5044.70009765625,5034.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,900
1770645060,1770647400,5031.6,5051.5,Long,1,195.75999999999635,3.24,take_profit,2340
1770649920,1770651000,5051.9,5062.0,Short,1,-104.24000000000363,3.24,stop_loss,1080
1770656580,1770659460,5095.00009765625,5075.10009765625,Short,1,195.75999999999635,3.24,take_profit,2880
1770660180,1770661260,5080.1,5070.0,Long,1,-104.24000000000363,3.24,stop_loss,1080
1770669360,1770672420,5101.9,5082.0,Short,1,195.75999999999635,3.24,take_profit,3060
1770673140,1770678360,5089.1,5079.0,Long,1,-104.24000000000363,3.24,stop_loss,5220
1770680160,1770680520,5043.6,5063.5,Long,1,195.75999999999635,3.24,take_profit,360
1770683580,1770684300,5052.00009765625,5032.10009765625,Short,1,195.75999999999635,3.24,take_profit,720
1770685740,1770686460,5053.49990234375,5043.39990234375,Long,1,-104.24000000000363,3.24,stop_loss,720
1770687540,1770690060,5054.70009765625,5074.60009765625,Long,1,195.75999999999635,3.24,take_profit,2520
1770690780,1770691320,5064.29990234375,5074.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,540
1770694380,1770695820,5051.6,5041.5,Long,1,-104.24000000000363,3.24,stop_loss,1440
1770696180,1770696900,5039.79990234375,5049.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,720
1770698880,1770700500,5053.3998046875,5045.79990234375,Long,1,-79.23902343750727,3.24,opposite_signal,1620
1770700500,1770701580,5045.79990234375,5047.1,Short,1,-16.240976562507278,3.24,opposite_signal,1080
1770701580,1770703560,5047.1,5067.0,Long,1,195.75999999999635,3.24,take_profit,1980
1770703920,1770707340,5058.50009765625,5052.1,Short,1,60.76097656249272,3.24,opposite_signal,3420
1770707340,1770708240,5052.1,5042.0,Long,1,-104.24000000000363,3.24,stop_loss,900
1770708780,1770713100,5053.99990234375,5073.89990234375,Long,1,195.75999999999635,3.24,take_profit,4320
1770713640,1770714180,5063.1001953125,5073.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,540
1770714900,1770715440,5069.6001953125,5074.8998046875,Short,1,-56.23609375000728,3.24,opposite_signal,540
1770715440,1770715980,5074.8998046875,5070.6001953125,Long,1,-46.23609375000728,3.24,opposite_signal,540
1770715980,1770717780,5070.6001953125,5072.3998046875,Short,1,-21.236093750007278,3.24,opposite_signal,1800
1770717780,1770718320,5072.3998046875,5063.79990234375,Long,1,-89.23902343750727,3.24,opposite_signal,540
1770718320,1770719040,5063.79990234375,5070.6,Short,1,-71.24097656250727,3.24,opposite_signal,720
1770719040,1770720840,5070.6,5070.6998046875,Long,1,-2.241953125007276,3.24,opposite_signal,1800
1770720840,1770724260,5070.6998046875,5079.3001953125,Short,1,-89.24390625000727,3.24,opposite_signal,3420
1770724260,1770725160,5079.3001953125,5069.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,900
1770728220,1770729840,5054.99990234375,5057.1998046875,Long,1,18.759023437492722,3.24,opposite_signal,1620
1770729840,1770730200,5057.1998046875,5067.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,360
1770734160,1770734700,5083.9,5064.0,Short,1,195.75999999999635,3.24,take_profit,540
1770735240,1770735600,5067.6,5057.5,Long,1,-104.24000000000363,3.24,stop_loss,360
1770737400,1770737760,5058.29990234375,5038.39990234375,Short,1,195.75999999999635,3.24,take_profit,360
1770738480,1770739200,5048.8998046875,5038.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,720
1770739560,1770739920,5035.6001953125,5045.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,360
1770741900,1770745860,5047.49990234375,5052.4,Long,1,45.76097656249272,3.24,opposite_signal,3960
1770745860,1770747480,5052.4,5032.5,Short,1,195.75999999999635,3.24,take_profit,1620
1770751080,1770753960,5041.8998046875,5047.1001953125,Long,1,48.76390624999272,3.24,opposite_signal,2880
1770753960,1770754680,5047.1001953125,5055.8001953125,Short,1,-90.24000000000727,3.24,opposite_signal,720
1770754680,1770755040,5055.8001953125,5046.79990234375,Long,1,-93.24292968750727,3.24,opposite_signal,360
1770755040,1770755940,5046.79990234375,5056.3001953125,Short,1,-98.24292968750727,3.24,opposite_signal,900
1770755940,1770756840,5056.3001953125,5053.29990234375,Long,1,-33.24292968750728,3.24,opposite_signal,900
1770756840,1770760260,5053.29990234375,5049.49990234375,Short,1,34.75999999999272,3.24,opposite_signal,3420
1770760260,1770765480,5049.49990234375,5069.39990234375,Long,1,195.75999999999635,3.24,take_profit,5220
1770766380,1770769440,5061.9,5062.1,Short,1,-5.240000000007276,3.24,opposite_signal,3060
1770769440,1770770700,5062.1,5062.6001953125,Long,1,1.7619531249927238,3.24,opposite_signal,1260
1770770700,1770771780,5062.6001953125,5064.20009765625,Short,1,-19.239023437507278,3.24,opposite_signal,1080
1770771780,1770773040,5064.20009765625,5057.9,Long,1,-66.24097656250727,3.24,opposite_signal,1260
1770773040,1770773940,5057.9,5068.0,Short,1,-104.24000000000363,3.24,stop_loss,900
1770775380,1770776280,5067.6001953125,5067.49990234375,Short,1,-2.237070312507276,3.24,opposite_signal,900
1770776280,1770779700,5067.49990234375,5072.00009765625,Long,1,41.76195312499272,3.24,opposite_signal,3420
1770779700,1770780060,5072.00009765625,5081.3998046875,Short,1,-97.23707031250727,3.24,opposite_signal,360
1770780060,1770782220,5081.3998046875,5078.9,Long,1,-28.238046875007278,3.24,opposite_signal,2160
1770782220,1770783300,5078.9,5081.49990234375,Short,1,-29.239023437507278,3.24,opposite_signal,1080
1770783300,1770784920,5081.49990234375,5075.9,Long,1,-59.23902343750728,3.24,opposite_signal,1620
1770784920,1770787080,5075.9,5075.3001953125,Short,1,2.758046874992724,3.24,opposite_signal,2160
1770787080,1770788880,5075.3001953125,5075.6001953125,Long,1,-0.24000000000727617,3.24,opposite_signal,1800
1770788880,1770789960,5075.6001953125,5080.8001953125,Short,1,-55.24000000000728,3.24,opposite_signal,1080
1770789960,1770792300,5080.8001953125,5080.50009765625,Long,1,-6.240976562507276,3.24,opposite_signal,2340
1770792300,1770792660,5080.50009765625,5084.1,Short,1,-39.23902343750728,3.24,opposite_signal,360
1770792660,1770794460,5084.1,5080.4,Long,1,-40.24000000000728,3.24,opposite_signal,1800
1770794460,1770796800,5080.4,5082.8998046875,Short,1,-28.238046875007278,3.24,opposite_signal,2340
1770796800,1770797340,5082.8998046875,5078.4,Long,1,-48.23804687500728,3.24,opposite_signal,540
1770797340,1770799320,5078.4,5076.20009765625,Short,1,18.759023437492722,3.24,opposite_signal,1980
1770799320,1770800760,5076.20009765625,5072.9,Long,1,-36.24097656250728,3.24,opposite_signal,1440
1770800760,1770801480,5072.9,5076.3001953125,Short,1,-37.24195312500728,3.24,opposite_signal,720
1770801480,1770803460,5076.3001953125,5084.79990234375,Long,1,81.75707031249273,3.24,opposite_signal,1980
1770803460,1770804720,5084.79990234375,5092.8001953125,Short,1,-83.24292968750727,3.24,opposite_signal,1260
1770804720,1770806520,5092.8001953125,5112.7001953125,Long,1,195.75999999999635,3.24,take_profit,1800
1770807780,1770808500,5111.79990234375,5121.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,720
1770808680,1770811200,5121.99990234375,5141.89990234375,Long,1,195.75999999999635,3.24,take_profit,2520
1770811380,1770812280,5131.50009765625,5111.60009765625,Short,1,195.75999999999635,3.24,take_profit,900
1770814260,1770815700,5102.3001953125,5092.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,1440
1770816240,1770816600,5110.70009765625,5100.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,360
1770817320,1770819300,5083.49990234375,5103.39990234375,Long,1,195.75999999999635,3.24,take_profit,1980
1770820380,1770820740,5089.00009765625,5069.10009765625,Short,1,195.75999999999635,3.24,take_profit,360
1770821460,1770822180,5079.1,5099.0,Long,1,195.75999999999635,3.24,take_profit,720
1770823080,1770823620,5087.00009765625,5067.10009765625,Short,1,195.75999999999635,3.24,take_profit,540
1770825240,1770826500,5082.99990234375,5072.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,1260
1770833160,1770834960,5107.50009765625,5108.1,Short,1,-9.239023437507276,3.24,opposite_signal,1800
1770834960,1770838380,5108.1,5110.1998046875,Long,1,17.758046874992722,3.24,opposite_signal,3420
1770838380,1770840720,5110.1998046875,5112.49990234375,Short,1,-26.240976562507278,3.24,opposite_signal,2340
1770840720,1770841800,5112.49990234375,5103.79990234375,Long,1,-90.24000000000727,3.24,opposite_signal,1080
1770841800,1770842520,5103.79990234375,5110.99990234375,Short,1,-75.24000000000727,3.24,opposite_signal,720
1770842520,1770845220,5110.99990234375,5106.79990234375,Long,1,-45.24000000000728,3.24,opposite_signal,2700
1770845220,1770845760,5106.79990234375,5105.70009765625,Short,1,7.758046874992724,3.24,opposite_signal,540
1770845760,1770851160,5105.70009765625,5102.9,Long,1,-31.240976562507278,3.24,opposite_signal,5400
1770851160,1770851340,5102.9,5083.0,Short,1,195.75999999999635,3.24,take_profit,180
1770853680,1770854220,5091.99990234375,5081.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,540
1770856380,1770858180,5085.3001953125,5075.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,1800
1770859080,1770863760,5080.3001953125,5081.1001953125,Long,1,4.759999999992724,3.24,opposite_signal,4680
1770863760,1770864660,5081.1001953125,5084.8001953125,Short,1,-40.24000000000728,3.24,opposite_signal,900
1770864660,1770866460,5084.8001953125,5086.79990234375,Long,1,16.757070312492722,3.24,opposite_signal,1800
1770866460,1770867360,5086.79990234375,5085.20009765625,Short,1,12.758046874992724,3.24,opposite_signal,900
1770867360,1770868080,5085.20009765625,5081.9,Long,1,-36.24097656250728,3.24,opposite_signal,720
1770868080,1770870780,5081.9,5080.20009765625,Short,1,13.759023437492724,3.24,opposite_signal,2700
1770870780,1770874200,5080.20009765625,5086.4,Long,1,58.75902343749272,3.24,opposite_signal,3420
1770874200,1770874920,5086.4,5092.8998046875,Short,1,-68.23804687500727,3.24,opposite_signal,720
1770874920,1770876180,5092.8998046875,5089.9,Long,1,-33.23804687500728,3.24,opposite_signal,1260
1770876180,1770878160,5089.9,5070.0,Short,1,195.75999999999635,3.24,take_profit,1980
1770878520,1770882300,5080.1,5078.29990234375,Long,1,-21.240976562507278,3.24,opposite_signal,3780
1770882300,1770883020,5078.29990234375,5085.3998046875,Short,1,-74.23902343750727,3.24,opposite_signal,720
1770883020,1770884280,5085.3998046875,5087.50009765625,Long,1,17.762929687492722,3.24,opposite_signal,1260
1770884280,1770885540,5087.50009765625,5084.6,Short,1,25.760976562492722,3.24,opposite_signal,1260
1770885540,1770890220,5084.6,5094.9,Long,1,99.75999999999273,3.24,opposite_signal,4680
1770890220,1770894180,5094.9,5083.99990234375,Short,1,105.76097656249273,3.24,opposite_signal,3960
1770894180,1770897420,5083.99990234375,5085.50009765625,Long,1,11.761953124992724,3.24,opposite_signal,3240
1770897420,1770899580,5085.50009765625,5089.70009765625,Short,1,-45.24000000000728,3.24,opposite_signal,2160
1770899580,1770900120,5089.70009765625,5079.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,540
1770901200,1770902820,5078.99990234375,5086.6001953125,Long,1,72.76292968749273,3.24,opposite_signal,1620
1770902820,1770903180,5086.6001953125,5096.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,360
1770904800,1770905700,5099.50009765625,5079.60009765625,Short,1,195.75999999999635,3.24,take_profit,900
1770906780,1770906960,5089.1,5079.0,Long,1,-104.24000000000363,3.24,stop_loss,180
1770907140,1770908040,5082.00009765625,5062.10009765625,Short,1,195.75999999999635,3.24,take_profit,900
1770908580,1770911100,5076.20009765625,5096.10009765625,Long,1,195.75999999999635,3.24,take_profit,2520
1770911820,1770912540,5083.79990234375,5063.89990234375,Short,1,195.75999999999635,3.24,take_profit,720
1770913800,1770913980,4961.3998046875,4951.2998046875,Long,1,-104.24000000000363,3.24,stop_loss,180
1770918480,1770919380,4972.9,4953.0,Short,1,195.75999999999635,3.24,take_profit,900
1770921360,1770923520,4953.3998046875,4953.1998046875,Long,1,-5.240000000007276,3.24,opposite_signal,2160
1770923520,1770923880,4953.1998046875,4963.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,360
1770924780,1770926400,4968.70009765625,4963.00009765625,Long,1,-60.24000000000728,3.24,opposite_signal,1620
1770926400,1770928020,4963.00009765625,4943.10009765625,Short,1,195.75999999999635,3.24,take_profit,1620
1770933240,1770937200,4942.8001953125,4932.7001953125,Long,1,-104.24000000000363,3.24,stop_loss,3960
1770937740,1770938280,4926.3001953125,4946.2001953125,Long,1,195.75999999999635,3.24,take_profit,540
1770939540,1770940800,4930.4,4940.5,Short,1,-104.24000000000363,3.24,stop_loss,1260
1770940980,1770941340,4946.70009765625,4966.60009765625,Long,1,195.75999999999635,3.24,take_profit,360
1770943860,1770944400,4952.00009765625,4962.10009765625,Short,1,-104.24000000000363,3.24,stop_loss,540
1770950340,1770950520,4995.50009765625,5005.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,180
1770951420,1770952500,5008.1,4998.0,Long,1,-104.24000000000363,3.24,stop_loss,1080
1770952680,1770955920,4997.29990234375,5004.99990234375,Short,1,-80.24000000000727,3.24,opposite_signal,3240
1770955920,1770957000,5004.99990234375,5004.1001953125,Long,1,-12.237070312507276,3.24,opposite_signal,1080
1770957000,1770959880,5004.1001953125,4984.2001953125,Short,1,195.75999999999635,3.24,take_profit,2880
1770960060,1770960600,4997.20009765625,4987.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,540
1770962940,1770963660,4979.70009765625,4969.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,720
1770972660,1770975900,4999.1001953125,4994.6,Short,1,41.76195312499272,3.24,opposite_signal,3240
1770975900,1770978960,4994.6,4990.4,Long,1,-45.24000000000728,3.24,opposite_signal,3060
1770978960,1770980220,4990.4,4970.5,Short,1,195.75999999999635,3.24,take_profit,1260
1770983640,1770985260,4971.6,4991.5,Long,1,195.75999999999635,3.24,take_profit,1620
1770988680,1770989040,4980.00009765625,4990.10009765625,Short,1,-104.24000000000363,3.24,stop_loss,360
1770989400,1770990300,5003.8001953125,4994.4,Long,1,-97.24195312500727,3.24,opposite_signal,900
1770990300,1770990480,4994.4,5004.5,Short,1,-104.24000000000363,3.24,stop_loss,180
1770990840,1770993180,5010.49990234375,5030.39990234375,Long,1,195.75999999999635,3.24,take_profit,2340
1770993540,1770993720,4987.29990234375,4997.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,180
1770993900,1770994080,5023.20009765625,5013.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,180
1770997680,1770998220,5017.9,4998.0,Short,1,195.75999999999635,3.24,take_profit,540
1770998760,1770999840,5015.1,5035.0,Long,1,195.75999999999635,3.24,take_profit,1080
1771001280,1771003800,5035.6998046875,5043.8001953125,Short,1,-84.24390625000727,3.24,opposite_signal,2520
1771003800,1771009560,5043.8001953125,5063.7001953125,Long,1,195.75999999999635,3.24,take_profit,5760
1771011540,1771016400,5056.79990234375,5056.20009765625,Short,1,2.758046874992724,3.24,opposite_signal,4860
1771016400,1771019820,5056.20009765625,5046.1998046875,Long,1,-103.24292968750727,3.24,opposite_signal,3420
1771019820,1771200180,5046.1998046875,5026.2998046875,Short,1,195.75999999999635,3.24,take_profit,180360
1771200900,1771201440,5037.3998046875,5027.2998046875,Long,1,-104.24000000000363,3.24,stop_loss,540
1771203060,1771203600,5039.1,5029.0,Long,1,-104.24000000000363,3.24,stop_loss,540
1771203960,1771207560,5039.8998046875,5044.6998046875,Long,1,44.75999999999272,3.24,opposite_signal,3600
1771207560,1771209360,5044.6998046875,5024.7998046875,Short,1,195.75999999999635,3.24,take_profit,1800
1771213860,1771214760,5010.3998046875,5000.2998046875,Long,1,-104.24000000000363,3.24,stop_loss,900
1771217280,1771304400,4998.99990234375,4988.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,87120
1771307460,1771310340,4912.20009765625,4932.10009765625,Long,1,195.75999999999635,3.24,take_profit,2880
1771316820,1771318080,4939.1998046875,4943.8001953125,Short,1,-49.24390625000728,3.24,opposite_signal,1260
1771318080,1771319520,4943.8001953125,4940.50009765625,Long,1,-36.24097656250728,3.24,opposite_signal,1440
1771319520,1771321860,4940.50009765625,4950.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,2340
1771324020,1771325640,4947.4,4927.5,Short,1,195.75999999999635,3.24,take_profit,1620
1771326000,1771328160,4938.3998046875,4942.6998046875,Long,1,39.75999999999272,3.24,opposite_signal,2160
1771328160,1771328520,4942.6998046875,4947.1,Short,1,-47.24195312500728,3.24,opposite_signal,360
1771328520,1771331940,4947.1,4955.1001953125,Long,1,76.76195312499273,3.24,opposite_signal,3420
1771331940,1771334100,4955.1001953125,4935.2001953125,Short,1,195.75999999999635,3.24,take_profit,2160
1771335900,1771336260,4940.1,4930.0,Long,1,-104.24000000000363,3.24,stop_loss,360
1771337160,1771338960,4912.49990234375,4902.39990234375,Long,1,-104.24000000000363,3.24,stop_loss,1800
1771339140,1771339680,4898.29990234375,4878.39990234375,Short,1,195.75999999999635,3.24,take_profit,540
1771343100,1771343280,4890.20009765625,4880.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,180
1771346700,1771347600,4895.9,4876.0,Short,1,195.75999999999635,3.24,take_profit,900
1771349400,1771352280,4880.6,4900.5,Long,1,195.75999999999635,3.24,take_profit,2880
1771355520,1771358580,4912.4,4892.5,Short,1,195.75999999999635,3.24,take_profit,3060
1771361280,1771364880,4901.3001953125,4896.00009765625,Long,1,-56.24097656250728,3.24,opposite_signal,3600
1771364880,1771369200,4896.00009765625,4876.10009765625,Short,1,195.75999999999635,3.24,take_profit,4320
1771369920,1771370280,4899.3001953125,4889.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,360
1771370460,1771371000,4888.1001953125,4898.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,540
1771371360,1771373340,4887.1998046875,4884.8998046875,Short,1,19.759999999992722,3.24,opposite_signal,1980
1771373340,1771376580,4884.8998046875,4904.7998046875,Long,1,195.75999999999635,3.24,take_profit,3240
1771390620,1771392240,4951.50009765625,4955.6,Short,1,-44.23902343750728,3.24,opposite_signal,1620
1771392240,1771393500,4955.6,4953.6001953125,Long,1,-23.238046875007278,3.24,opposite_signal,1260
1771393500,1771395660,4953.6001953125,4950.3001953125,Short,1,29.759999999992722,3.24,opposite_signal,2160
1771395660,1771397820,4950.3001953125,4949.6001953125,Long,1,-10.240000000007276,3.24,opposite_signal,2160
1771397820,1771398360,4949.6001953125,4956.70009765625,Short,1,-74.23902343750727,3.24,opposite_signal,540
1771398360,1771399260,4956.70009765625,4954.29990234375,Long,1,-27.241953125007278,3.24,opposite_signal,900
1771399260,1771399800,4954.29990234375,4960.1,Short,1,-61.24097656250728,3.24,opposite_signal,540
1771399800,1771400520,4960.1,4954.00009765625,Long,1,-64.23902343750727,3.24,opposite_signal,720
1771400520,1771405560,4954.00009765625,4934.10009765625,Short,1,195.75999999999635,3.24,take_profit,5040
1771406640,1771410600,4942.20009765625,4938.6998046875,Long,1,-38.24292968750728,3.24,opposite_signal,3960
1771410600,1771413300,4938.6998046875,4936.8998046875,Short,1,14.759999999992724,3.24,opposite_signal,2700
1771413300,1771414380,4936.8998046875,4933.1001953125,Long,1,-41.23609375000728,3.24,opposite_signal,1080
1771414380,1771415460,4933.1001953125,4934.8001953125,Short,1,-20.240000000007278,3.24,opposite_signal,1080
1771415460,1771417620,4934.8001953125,4941.29990234375,Long,1,61.75707031249272,3.24,opposite_signal,2160
1771417620,1771418340,4941.29990234375,4947.3001953125,Short,1,-63.24292968750728,3.24,opposite_signal,720
