entry_time,exit_time,entry_price,exit_price,direction,contracts,pnl,costs,exit_reason,hold_seconds
1770224640,1770224760,4934.8998046875,4924.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,120
1770228000,1770228120,4894.1998046875,4904.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,120
1770228240,1770228360,4922.70009765625,4937.60009765625,Long,1,145.75999999999635,3.24,take_profit,120
1770235800,1770236040,4946.6998046875,4956.7998046875,Short,1,-104.24000000000363,3.24,stop_loss,240
1770237360,1770239640,4961.6,4976.5,Long,1,145.75999999999635,3.24,take_profit,2280
1770250080,1770250560,5025.50009765625,5035.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,480
1770251160,1770252840,5039.70009765625,5029.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,1680
1770253080,1770253200,5028.00009765625,5013.10009765625,Short,1,145.75999999999635,3.24,take_profit,120
1770255000,1770255480,4988.8998046875,5003.7998046875,Long,1,145.75999999999635,3.24,take_profit,480
1770256680,1770257040,4978.1998046875,4963.2998046875,Short,1,145.75999999999635,3.24,take_profit,360
1770258600,1770258720,4960.1,4950.0,Long,1,-104.24000000000363,3.24,stop_loss,120
1770259200,1770259320,4923.9,4934.0,Short,1,-104.24000000000363,3.24,stop_loss,120
1770261480,1770261600,4879.8998046875,4894.7998046875,Long,1,145.75999999999635,3.24,take_profit,120
1770267960,1770268800,4878.6001953125,4863.7001953125,Short,1,145.75999999999635,3.24,take_profit,840
1770269280,1770269400,4887.20009765625,4877.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,120
1770270120,1770270240,4903.6,4918.5,Long,1,145.75999999999635,3.24,take_profit,120
1770274440,1770274560,4922.00009765625,4932.10009765625,Short,1,-104.24000000000363,3.24,stop_loss,120
1770274920,1770275640,4947.1,4937.0,Long,1,-104.24000000000363,3.24,stop_loss,720
1770277080,1770277800,4926.29990234375,4936.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,720
1770278520,1770278760,4947.20009765625,4937.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,240
1770280080,1770281640,4940.50009765625,4925.60009765625,Short,1,145.75999999999635,3.24,take_profit,1560
1770283800,1770285000,4905.1,4895.0,Long,1,-104.24000000000363,3.24,stop_loss,1200
1770286440,1770286560,4897.6,4887.5,Long,1,-104.24000000000363,3.24,stop_loss,120
1770287160,1770287280,4872.79990234375,4882.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,120
1770288000,1770290040,4894.6,4909.5,Long,1,145.75999999999635,3.24,take_profit,2040
1770291360,1770293040,4898.50009765625,4883.60009765625,Short,1,145.75999999999635,3.24,take_profit,1680
1770294360,1770294600,4865.1,4880.0,Long,1,145.75999999999635,3.24,take_profit,240
1770296400,1770296520,4846.1998046875,4856.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,120
1770297600,1770297960,4872.49990234375,4887.39990234375,Long,1,145.75999999999635,3.24,take_profit,360
1770298920,1770299400,4852.6001953125,4862.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,480
1770302280,1770302760,4872.6,4887.5,Long,1,145.75999999999635,3.24,take_profit,480
1770303600,1770303720,4853.6998046875,4863.7998046875,Short,1,-104.24000000000363,3.24,stop_loss,120
1770307200,1770307440,4848.1,4838.0,Long,1,-104.24000000000363,3.24,stop_loss,240
1770311400,1770313560,4894.6001953125,4904.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,2160
1770325320,1770325680,4844.1,4834.0,Long,1,-104.24000000000363,3.24,stop_loss,360
1770325800,1770327120,4826.6001953125,4811.7001953125,Short,1,145.75999999999635,3.24,take_profit,1320
1770337320,1770337440,4706.8001953125,4721.7001953125,Long,1,145.75999999999635,3.24,take_profit,120
1770339600,1770339720,4735.29990234375,4745.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,120
1770340440,1770340560,4778.6,4768.5,Long,1,-104.24000000000363,3.24,stop_loss,120
1770340680,1770340800,4735.79990234375,4745.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,120
1770342360,1770342840,4768.8001953125,4783.7001953125,Long,1,145.75999999999635,3.24,take_profit,480
1770346320,1770346440,4829.9,4840.0,Short,1,-104.24000000000363,3.24,stop_loss,120
1770347040,1770347400,4853.70009765625,4843.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,360
1770348120,1770348600,4825.1998046875,4835.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,480
1770351960,1770353520,4843.1,4833.0,Long,1,-104.24000000000363,3.24,stop_loss,1560
1770353760,1770354120,4830.4,4840.5,Short,1,-104.24000000000363,3.24,stop_loss,360
1770354480,1770355440,4841.99990234375,4856.89990234375,Long,1,145.75999999999635,3.24,take_profit,960
1770357960,1770358560,4895.6001953125,4880.7001953125,Short,1,145.75999999999635,3.24,take_profit,600
1770362640,1770363120,4880.3001953125,4870.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,480
1770364680,1770365400,4862.1998046875,4872.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,720
1770367080,1770368520,4884.79990234375,4869.89990234375,Short,1,145.75999999999635,3.24,take_profit,1440
1770370080,1770373200,4887.49990234375,4883.1001953125,Long,1,-47.23707031250728,3.24,opposite_signal,3120
1770373200,1770374040,4883.1001953125,4892.3001953125,Short,1,-95.24000000000727,3.24,opposite_signal,840
1770374040,1770375600,4892.3001953125,4907.2001953125,Long,1,145.75999999999635,3.24,take_profit,1560
1770375840,1770376200,4890.9,4901.0,Short,1,-104.24000000000363,3.24,stop_loss,360
1770376800,1770379560,4906.6,4921.5,Long,1,145.75999999999635,3.24,take_profit,2760
1770380280,1770381720,4906.6001953125,4915.20009765625,Short,1,-89.23902343750727,3.24,opposite_signal,1440
1770381720,1770382800,4915.20009765625,4930.10009765625,Long,1,145.75999999999635,3.24,take_profit,1080
1770384480,1770384600,4931.1001953125,4941.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,120
1770387600,1770387840,4934.4,4919.5,Short,1,145.75999999999635,3.24,take_profit,240
1770388200,1770388560,4940.3998046875,4955.2998046875,Long,1,145.75999999999635,3.24,take_profit,360
1770394920,1770396000,4955.6001953125,4965.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,1080
1770396480,1770399000,4970.49990234375,4985.39990234375,Long,1,145.75999999999635,3.24,take_profit,2520
1770399360,1770400560,4975.4,4985.5,Short,1,-104.24000000000363,3.24,stop_loss,1200
1770400800,1770402240,4987.6,4977.5,Long,1,-104.24000000000363,3.24,stop_loss,1440
1770402960,1770405000,4987.20009765625,4977.10009765625,Long,1,-104.24000000000363,3.24,stop_loss,2040
1770407280,1770408000,4985.3998046875,4976.1998046875,Long,1,-95.24000000000727,3.24,opposite_signal,720
1770408000,1770410160,4976.1998046875,4961.2998046875,Short,1,145.75999999999635,3.24,take_profit,2160
1770410520,1770413880,4972.6,4987.5,Long,1,145.75999999999635,3.24,take_profit,3360
1770415080,1770592200,4979.6998046875,4989.7998046875,Short,1,-104.24000000000363,3.24,stop_loss,177120
1770592320,1770592440,4993.9,5004.0,Short,1,-104.24000000000363,3.24,stop_loss,120
1770592680,1770593040,5011.3998046875,5026.2998046875,Long,1,145.75999999999635,3.24,take_profit,360
1770597600,1770598800,5044.29990234375,5054.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,1200
1770599040,1770599760,5035.9,5046.0,Short,1,-104.24000000000363,3.24,stop_loss,720
1770601440,1770601560,5028.49990234375,5018.39990234375,Long,1,-104.24000000000363,3.24,stop_loss,120
1770602280,1770603000,5002.1998046875,5012.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,720
1770605160,1770605280,5007.1998046875,5017.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,120
1770605400,1770607440,5029.3998046875,5044.2998046875,Long,1,145.75999999999635,3.24,take_profit,2040
1770609360,1770609960,5033.1998046875,5043.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,600
1770611880,1770612480,5044.70009765625,5034.6001953125,Long,1,-104.23902343750727,3.24,opposite_signal,600
1770612480,1770613680,5034.6001953125,5041.20009765625,Short,1,-69.23902343750727,3.24,opposite_signal,1200
1770613680,1770615240,5041.20009765625,5056.10009765625,Long,1,145.75999999999635,3.24,take_profit,1560
1770615840,1770616440,5048.1998046875,5058.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,600
1770617520,1770618120,5053.50009765625,5038.60009765625,Short,1,145.75999999999635,3.24,take_profit,600
1770619080,1770620640,5053.1,5043.0,Long,1,-104.24000000000363,3.24,stop_loss,1560
1770620760,1770621480,5044.6001953125,5029.7001953125,Short,1,145.75999999999635,3.24,take_profit,720
1770624120,1770624960,5035.3998046875,5050.2998046875,Long,1,145.75999999999635,3.24,take_profit,840
1770628440,1770630720,5044.6001953125,5029.7001953125,Short,1,145.75999999999635,3.24,take_profit,2280
1770631440,1770632640,5031.99990234375,5021.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,1200
1770636360,1770638040,5024.6,5039.5,Long,1,145.75999999999635,3.24,take_profit,1680
1770643320,1770644520,5033.6001953125,5018.7001953125,Short,1,145.75999999999635,3.24,take_profit,1200
1770645240,1770647400,5032.20009765625,5047.10009765625,Long,1,145.75999999999635,3.24,take_profit,2160
1770650040,1770650640,5048.00009765625,5058.10009765625,Short,1,-104.24000000000363,3.24,stop_loss,600
1770651000,1770651240,5061.8998046875,5076.7998046875,Long,1,145.75999999999635,3.24,take_profit,240
1770656520,1770659400,5093.1998046875,5078.2998046875,Short,1,145.75999999999635,3.24,take_profit,2880
1770660480,1770661200,5080.8001953125,5070.7001953125,Long,1,-104.24000000000363,3.24,stop_loss,720
1770662040,1770665280,5081.8998046875,5096.7998046875,Long,1,145.75999999999635,3.24,take_profit,3240
1770669360,1770671880,5100.4,5085.5,Short,1,145.75999999999635,3.24,take_profit,2520
1770673200,1770678240,5089.1,5087.1998046875,Long,1,-22.241953125007278,3.24,opposite_signal,5040
1770678240,1770678480,5087.1998046875,5072.2998046875,Short,1,145.75999999999635,3.24,take_profit,240
1770680520,1770683640,5060.3998046875,5050.2998046875,Long,1,-104.24000000000363,3.24,stop_loss,3120
1770683760,1770684360,5047.6001953125,5032.7001953125,Short,1,145.75999999999635,3.24,take_profit,600
1770685680,1770686400,5054.3001953125,5044.2001953125,Long,1,-104.24000000000363,3.24,stop_loss,720
1770686760,1770687600,5040.1001953125,5050.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,840
1770688080,1770688560,5057.1,5047.0,Long,1,-104.24000000000363,3.24,stop_loss,480
1770691800,1770692160,5059.9,5070.0,Short,1,-104.24000000000363,3.24,stop_loss,360
1770698880,1770700440,5055.1,5045.0,Long,1,-104.24000000000363,3.24,stop_loss,1560
1770701400,1770702720,5045.3998046875,5060.2998046875,Long,1,145.75999999999635,3.24,take_profit,1320
1770704160,1770706800,5055.1001953125,5040.2001953125,Short,1,145.75999999999635,3.24,take_profit,2640
1770707520,1770708120,5053.1,5043.0,Long,1,-104.24000000000363,3.24,stop_loss,600
1770708720,1770712680,5052.1,5067.0,Long,1,145.75999999999635,3.24,take_profit,3960
1770713760,1770714120,5063.1998046875,5073.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,360
1770714360,1770716640,5075.3001953125,5066.6001953125,Long,1,-90.24000000000727,3.24,opposite_signal,2280
1770716640,1770719040,5066.6001953125,5072.8001953125,Short,1,-65.24000000000727,3.24,opposite_signal,2400
1770719040,1770720840,5072.8001953125,5071.9,Long,1,-12.241953125007276,3.24,opposite_signal,1800
1770720840,1770721680,5071.9,5076.1,Short,1,-45.24000000000728,3.24,opposite_signal,840
1770721680,1770725160,5076.1,5066.0,Long,1,-104.24000000000363,3.24,stop_loss,3480
1770728640,1770730200,5057.49990234375,5072.39990234375,Long,1,145.75999999999635,3.24,take_profit,1560
1770734160,1770734640,5085.1001953125,5070.2001953125,Short,1,145.75999999999635,3.24,take_profit,480
1770738480,1770739200,5048.99990234375,5038.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,720
1770739560,1770739920,5031.29990234375,5041.39990234375,Short,1,-104.24000000000363,3.24,stop_loss,360
1770741840,1770745440,5048.3001953125,5063.2001953125,Long,1,145.75999999999635,3.24,take_profit,3600
1770745680,1770746760,5053.1001953125,5038.2001953125,Short,1,145.75999999999635,3.24,take_profit,1080
1770749040,1770751920,5037.99990234375,5052.89990234375,Long,1,145.75999999999635,3.24,take_profit,2880
1770753960,1770754680,5044.9,5055.0,Short,1,-104.24000000000363,3.24,stop_loss,720
1770755160,1770756000,5047.79990234375,5056.3001953125,Short,1,-88.24292968750727,3.24,opposite_signal,840
1770756000,1770756960,5056.3001953125,5051.00009765625,Long,1,-56.24097656250728,3.24,opposite_signal,960
1770756960,1770760200,5051.00009765625,5049.6,Short,1,10.760976562492724,3.24,opposite_signal,3240
1770760200,1770760560,5049.6,5044.1001953125,Long,1,-58.23804687500728,3.24,opposite_signal,360
1770760560,1770764400,5044.1001953125,5054.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,3840
1770766200,1770768960,5067.1998046875,5052.2998046875,Short,1,145.75999999999635,3.24,take_profit,2760
1770769800,1770770760,5066.1,5062.6001953125,Long,1,-38.23804687500728,3.24,opposite_signal,960
1770770760,1770771600,5062.6001953125,5067.8998046875,Short,1,-56.23609375000728,3.24,opposite_signal,840
1770771600,1770773040,5067.8998046875,5058.1001953125,Long,1,-101.23609375000727,3.24,opposite_signal,1440
1770773040,1770774000,5058.1001953125,5068.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,960
1770774120,1770775560,5067.6,5062.50009765625,Long,1,-54.23902343750728,3.24,opposite_signal,1440
1770775560,1770776520,5062.50009765625,5068.3001953125,Short,1,-61.24097656250728,3.24,opposite_signal,960
1770776520,1770779640,5068.3001953125,5071.1001953125,Long,1,24.759999999992722,3.24,opposite_signal,3120
1770779640,1770780120,5071.1001953125,5081.2001953125,Short,1,-104.24000000000363,3.24,stop_loss,480
1770784800,1770787080,5078.00009765625,5075.8998046875,Short,1,17.762929687492722,3.24,opposite_signal,2280
1770787080,1770788880,5075.8998046875,5078.29990234375,Long,1,20.760976562492722,3.24,opposite_signal,1800
1770788880,1770790080,5078.29990234375,5079.8998046875,Short,1,-19.239023437507278,3.24,opposite_signal,1200
1770790080,1770791880,5079.8998046875,5077.9,Long,1,-23.238046875007278,3.24,opposite_signal,1800
1770791880,1770792600,5077.9,5084.6,Short,1,-70.24000000000727,3.24,opposite_signal,720
1770792600,1770794280,5084.6,5082.79990234375,Long,1,-21.240976562507278,3.24,opposite_signal,1680
1770794280,1770796920,5082.79990234375,5083.8998046875,Short,1,-14.239023437507276,3.24,opposite_signal,2640
1770796920,1770797640,5083.8998046875,5074.9,Long,1,-93.23804687500727,3.24,opposite_signal,720
1770797640,1770799440,5074.9,5077.99990234375,Short,1,-34.23902343750728,3.24,opposite_signal,1800
1770799440,1770800760,5077.99990234375,5070.79990234375,Long,1,-75.24000000000727,3.24,opposite_signal,1320
1770800760,1770801480,5070.79990234375,5077.8998046875,Short,1,-74.23902343750727,3.24,opposite_signal,720
1770801480,1770803160,5077.8998046875,5092.7998046875,Long,1,145.75999999999635,3.24,take_profit,1680
1770803400,1770804720,5085.9,5092.8998046875,Short,1,-73.23804687500727,3.24,opposite_signal,1320
1770804720,1770806400,5092.8998046875,5107.7998046875,Long,1,145.75999999999635,3.24,take_profit,1680
1770807720,1770808080,5109.50009765625,5119.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,360
1770808800,1770810360,5122.8001953125,5137.7001953125,Long,1,145.75999999999635,3.24,take_profit,1560
1770811560,1770812400,5127.1001953125,5112.2001953125,Short,1,145.75999999999635,3.24,take_profit,840
1770814200,1770815760,5102.8998046875,5092.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,1560
1770816120,1770816600,5107.8001953125,5097.7001953125,Long,1,-104.24000000000363,3.24,stop_loss,480
1770817680,1770817920,5091.8998046875,5081.7998046875,Long,1,-104.24000000000363,3.24,stop_loss,240
1770820320,1770820680,5084.9,5070.0,Short,1,145.75999999999635,3.24,take_profit,360
1770821640,1770822240,5081.1,5096.0,Long,1,145.75999999999635,3.24,take_profit,600
1770823440,1770825720,5076.6001953125,5086.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,2280
1770826200,1770826440,5086.99990234375,5076.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,240
1770826560,1770826920,5070.6998046875,5080.7998046875,Short,1,-104.24000000000363,3.24,stop_loss,360
1770827400,1770829680,5090.20009765625,5105.10009765625,Long,1,145.75999999999635,3.24,take_profit,2280
1770833040,1770833520,5109.00009765625,5094.10009765625,Short,1,145.75999999999635,3.24,take_profit,480
1770834960,1770838440,5107.70009765625,5110.1998046875,Long,1,21.757070312492722,3.24,opposite_signal,3480
1770838440,1770842520,5110.1998046875,5110.70009765625,Short,1,-8.242929687507276,3.24,opposite_signal,4080
1770842520,1770845160,5110.70009765625,5109.1001953125,Long,1,-19.239023437507278,3.24,opposite_signal,2640
1770845160,1770845520,5109.1001953125,5094.2001953125,Short,1,145.75999999999635,3.24,take_profit,360
1770846720,1770850800,5107.3001953125,5122.2001953125,Long,1,145.75999999999635,3.24,take_profit,4080
1770851160,1770851400,5106.50009765625,5091.60009765625,Short,1,145.75999999999635,3.24,take_profit,240
1770860280,1770863640,5083.49990234375,5080.6998046875,Long,1,-31.240976562507278,3.24,opposite_signal,3360
1770863640,1770864600,5080.6998046875,5087.3998046875,Short,1,-70.24000000000727,3.24,opposite_signal,960
1770864600,1770866760,5087.3998046875,5077.2998046875,Long,1,-104.24000000000363,3.24,stop_loss,2160
1770867120,1770868560,5086.99990234375,5076.89990234375,Long,1,-104.24000000000363,3.24,stop_loss,1440
1770870960,1770872760,5081.20009765625,5096.10009765625,Long,1,145.75999999999635,3.24,take_profit,1800
1770874200,1770875040,5088.6998046875,5093.70009765625,Short,1,-53.24292968750728,3.24,opposite_signal,840
1770875040,1770876120,5093.70009765625,5088.29990234375,Long,1,-57.24195312500728,3.24,opposite_signal,1080
1770876120,1770877920,5088.29990234375,5073.39990234375,Short,1,145.75999999999635,3.24,take_profit,1800
1770878400,1770879600,5077.70009765625,5074.1001953125,Long,1,-39.23902343750728,3.24,opposite_signal,1200
1770879600,1770879960,5074.1001953125,5083.1,Short,1,-93.23804687500727,3.24,opposite_signal,360
1770879960,1770884280,5083.1,5086.6001953125,Long,1,31.761953124992722,3.24,opposite_signal,4320
1770884280,1770885840,5086.6001953125,5086.1,Short,1,1.7619531249927238,3.24,opposite_signal,1560
1770885840,1770889800,5086.1,5101.0,Long,1,145.75999999999635,3.24,take_profit,3960
1770890640,1770893280,5093.29990234375,5078.39990234375,Short,1,145.75999999999635,3.24,take_profit,2640
1770896040,1770897360,5086.6,5084.1001953125,Long,1,-28.238046875007278,3.24,opposite_signal,1320
1770897360,1770899640,5084.1001953125,5089.70009765625,Short,1,-59.23902343750728,3.24,opposite_signal,2280
1770899640,1770900000,5089.70009765625,5083.9,Long,1,-61.24097656250728,3.24,opposite_signal,360
1770900000,1770901560,5083.9,5080.70009765625,Short,1,28.759023437492722,3.24,opposite_signal,1560
1770901560,1770902520,5080.70009765625,5095.60009765625,Long,1,145.75999999999635,3.24,take_profit,960
1770902880,1770903000,5086.6001953125,5094.49990234375,Short,1,-82.23707031250727,3.24,opposite_signal,120
1770903000,1770904920,5094.49990234375,5094.79990234375,Long,1,-0.24000000000727617,3.24,opposite_signal,1920
1770904920,1770905760,5094.79990234375,5079.89990234375,Short,1,145.75999999999635,3.24,take_profit,840
1770908760,1770910200,5079.99990234375,5094.89990234375,Long,1,145.75999999999635,3.24,take_profit,1440
1770911880,1770912600,5083.79990234375,5068.89990234375,Short,1,145.75999999999635,3.24,take_profit,720
1770913920,1770914160,4957.1,4972.0,Long,1,145.75999999999635,3.24,take_profit,240
1770918720,1770919440,4966.6998046875,4951.7998046875,Short,1,145.75999999999635,3.24,take_profit,720
1770921120,1770922200,4952.3998046875,4967.2998046875,Long,1,145.75999999999635,3.24,take_profit,1080
1770926520,1770927840,4962.9,4948.0,Short,1,145.75999999999635,3.24,take_profit,1320
1770928440,1770928680,4947.6,4937.5,Long,1,-104.24000000000363,3.24,stop_loss,240
1770929160,1770929640,4934.79990234375,4944.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,480
1770938040,1770939480,4936.70009765625,4926.60009765625,Long,1,-104.24000000000363,3.24,stop_loss,1440
1770940920,1770941160,4943.20009765625,4958.10009765625,Long,1,145.75999999999635,3.24,take_profit,240
1770944280,1770944400,4946.6001953125,4956.7001953125,Short,1,-104.24000000000363,3.24,stop_loss,120
1770952800,1770955560,4993.79990234375,5003.89990234375,Short,1,-104.24000000000363,3.24,stop_loss,2760
1770955920,1770956880,5005.1,5004.00009765625,Long,1,-14.239023437507276,3.24,opposite_signal,960
1770956880,1770958920,5004.00009765625,4999.99990234375,Short,1,36.76195312499272,3.24,opposite_signal,2040
1770958920,1770959760,4999.99990234375,4993.1998046875,Long,1,-71.24097656250727,3.24,opposite_signal,840
1770959760,1770960240,4993.1998046875,5003.2998046875,Short,1,-104.24000000000363,3.24,stop_loss,480
1770960600,1770961440,4991.79990234375,4976.89990234375,Short,1,145.75999999999635,3.24,take_profit,840
1770962880,1770963960,4978.6,4968.5,Long,1,-104.24000000000363,3.24,stop_loss,1080
1770966600,1770966960,4974.50009765625,4984.60009765625,Short,1,-104.24000000000363,3.24,stop_loss,360
1770974760,1770975960,4992.9,4994.6,Short,1,-20.240000000007278,3.24,opposite_signal,1200
1770975960,1770979560,4994.6,4984.5,Long,1,-104.24000000000363,3.24,stop_loss,3600
1770983640,1770984960,4972.3998046875,4987.2998046875,Long,1,145.75999999999635,3.24,take_profit,1320
1770988680,1770989160,4982.1001953125,4988.3998046875,Short,1,-66.23609375000727,3.24,opposite_signal,480
