symbol,contracts,hard_stop,ema_fast,ema_slow,stoch_lo,stoch_hi,sl_atr_mult,tp_rr,starting_equity,final_equity,total_pnl,total_return_pct,total_trades,win_count,loss_count,win_rate,avg_win,avg_loss,avg_trade,profit_factor,gross_profit,gross_loss,total_fees,fee_per_trade,max_drawdown_pct,max_drawdown_dollars,max_daily_loss,max_daily_profit,avg_daily_pnl,sharpe_ratio,trading_days,rt_cost_per_trade
MES,4,100,21,55,25,75,2.5,1.8,10000.0,17663.80000000011,7663.7999999999265,76.63800000000109,1235,596,639,48.259109311740886,151.07999999999993,-128.92000000000004,6.205506072874434,1.0930299971303892,90043.68000000084,82379.87999999912,35716.19999999887,28.919999999999085,32.06163688136017,3359.88000000001,-1089.7600000000016,1297.2799999999995,62.30731707317056,2.517699721510322,123,28.92
MES,2,40,21,55,25,75,1.5,2.5,10000.0,17392.700000001096,7392.699999999965,73.92700000001096,1255,541,714,43.10756972111554,85.53999999999998,-54.459999999999994,5.890597609561725,1.1901197496993903,46277.140000000385,38884.439999999515,18147.299999999417,14.459999999999535,9.932371698838868,1151.9199999999546,-459.05999999999995,614.18,60.10325203252028,4.723156279550638,123,14.46
MES,2,40,21,55,25,75,2.0,2.5,10000.0,17392.700000001096,7392.699999999965,73.92700000001096,1255,541,714,43.10756972111554,85.53999999999998,-54.459999999999994,5.890597609561725,1.1901197496993903,46277.140000000385,38884.439999999515,18147.299999999417,14.459999999999535,9.932371698838868,1151.9199999999546,-459.05999999999995,614.18,60.10325203252028,4.723156279550638,123,14.46
MES,2,40,21,55,25,75,2.5,2.5,10000.0,17392.700000001096,7392.699999999965,73.92700000001096,1255,541,714,43.10756972111554,85.53999999999998,-54.459999999999994,5.890597609561725,1.1901197496993903,46277.140000000385,38884.439999999515,18147.299999999417,14.459999999999535,9.932371698838868,1151.9199999999546,-459.05999999999995,614.18,60.10325203252028,4.723156279550638,123,14.46
MES,1,40,21,55,25,75,2.0,2.0,10000.0,17354.65527628,7354.655276279677,73.54655276279999,1003,456,547,45.46360917248255,72.77,-47.218399860549255,7.3326573043665775,1.2847499979170491,33183.120000000155,25828.46472372024,7251.689999999819,7.229999999999819,5.182091258040401,689.1999999999825,-425.0700000000001,509.38999999999993,59.793945335606146,6.2265360591050305,123,7.23
MES,1,40,21,55,25,75,2.5,2.0,10000.0,17348.310000000438,7348.310000000115,73.48310000000437,1003,456,547,45.46360917248255,72.77,-47.23000000000001,7.326331006979178,1.2844344510372017,33183.120000000155,25834.8099999998,7251.689999999819,7.229999999999819,5.182091258040401,689.1999999999825,-425.0700000000001,509.38999999999993,59.742357723577186,6.219079039996923,123,7.23
MES,5,100,21,55,25,75,1.5,2.0,10000.0,17313.450000000317,7313.449999999999,73.13450000000317,1297,613,684,47.26291441788743,163.85,-136.15000000000003,5.638743253662296,1.078532341994678,100440.05000000083,93126.59999999931,46886.55000000111,36.15000000000086,24.405569160820594,2930.4999999999745,-1112.2000000000005,1285.45,59.458943089430875,2.20806927925866,123,36.15
MES,5,100,21,55,25,75,2.0,2.0,10000.0,17313.450000000317,7313.449999999999,73.13450000000317,1297,613,684,47.26291441788743,163.85,-136.15000000000003,5.638743253662296,1.078532341994678,100440.05000000083,93126.59999999931,46886.55000000111,36.15000000000086,24.405569160820594,2930.4999999999745,-1112.2000000000005,1285.45,59.458943089430875,2.20806927925866,123,36.15
MES,5,100,21,55,25,75,2.5,2.0,10000.0,17313.450000000317,7313.449999999999,73.13450000000317,1297,613,684,47.26291441788743,163.85,-136.15000000000003,5.638743253662296,1.078532341994678,100440.05000000083,93126.59999999931,46886.55000000111,36.15000000000086,24.405569160820594,2930.4999999999745,-1112.2000000000005,1285.45,59.458943089430875,2.20806927925866,123,36.15
MES,1,40,21,55,25,75,1.5,2.0,10000.0,17223.92602035478,7223.926020354457,72.23926020354779,1005,456,549,45.37313432835821,72.60014594144063,-47.14342537148013,7.187986089904933,1.2791128368000018,33105.66654929708,25881.74052894239,7266.149999999818,7.229999999999818,5.206002134725123,689.1999999999825,-425.0700000000001,509.38999999999993,58.731105856539344,6.092179997521905,123,7.23
MNQ,1,100,21,55,25,75,1.5,2.0,10000.0,16725.500000000273,6725.5000000000155,67.25500000000272,1505,649,856,43.12292358803987,175.09999999999994,-124.90000000000003,4.468770764119611,1.0629054645585878,113639.90000000122,106914.39999999861,37474.50000000106,24.900000000000706,25.421999999999716,3000.499999999911,-1822.1000000000013,1526.8999999999996,54.67886178861787,1.750406595477685,123,24.9
MNQ,1,100,21,55,25,75,2.0,2.0,10000.0,16725.500000000273,6725.5000000000155,67.25500000000272,1505,649,856,43.12292358803987,175.09999999999994,-124.90000000000003,4.468770764119611,1.0629054645585878,113639.90000000122,106914.39999999861,37474.50000000106,24.900000000000706,25.421999999999716,3000.499999999911,-1822.1000000000013,1526.8999999999996,54.67886178861787,1.750406595477685,123,24.9
MNQ,1,100,21,55,25,75,2.5,2.0,10000.0,16725.500000000273,6725.5000000000155,67.25500000000272,1505,649,856,43.12292358803987,175.09999999999994,-124.90000000000003,4.468770764119611,1.0629054645585878,113639.90000000122,106914.39999999861,37474.50000000106,24.900000000000706,25.421999999999716,3000.499999999911,-1822.1000000000013,1526.8999999999996,54.67886178861787,1.750406595477685,123,24.9
MES,1,40,21,55,25,75,2.0,1.8,10000.0,16629.43527627907,6629.435276278761,66.2943527627907,1017,488,529,47.984267453294,64.76999999999818,-47.21800514880991,6.518618757402912,1.265407522306053,31607.759999998867,24978.32472372025,7352.9099999998125,7.229999999999816,5.459601943865485,639.6600000000035,-425.0700000000001,488.4699999999835,53.89784777462333,5.867128738278241,123,7.23
MES,1,40,21,55,25,75,2.5,1.8,10000.0,16623.089999999505,6623.089999999198,66.23089999999505,1017,488,529,47.984267453294,64.76999999999818,-47.23000000000001,6.512379547688494,1.2650861508276519,31607.759999998867,24984.66999999981,7352.9099999998125,7.229999999999816,5.459601943865485,639.6600000000035,-425.0700000000001,488.4699999999835,53.84626016259437,5.859450190138842,123,7.23
MES,1,40,21,55,25,75,1.5,1.8,10000.0,16599.52927695526,6599.529276954953,65.99529276955262,1020,490,530,48.03921568627451,64.49221812129188,-47.172938872600305,6.470126742112699,1.2639636692049063,31601.18687943279,25001.657602477964,7374.599999999811,7.229999999999815,5.437312976219269,639.6600000000035,-425.0700000000001,488.4699999999835,53.654709568738745,5.875794077996417,123,7.23
MES,4,80,21,55,25,75,1.5,2.0,10000.0,15850.759999999911,5850.759999999938,58.507599999999115,1297,613,684,47.26291441788743,131.07999999999996,-108.92,4.510994602929791,1.0785323419946855,80352.04000000084,74501.27999999908,37509.23999999876,28.919999999999046,19.98118134771561,2344.400000000005,-889.7600000000003,1028.3599999999997,47.567154471544605,2.208069279258656,123,28.92
MES,4,80,21,55,25,75,2.0,2.0,10000.0,15850.759999999911,5850.759999999938,58.507599999999115,1297,613,684,47.26291441788743,131.07999999999996,-108.92,4.510994602929791,1.0785323419946855,80352.04000000084,74501.27999999908,37509.23999999876,28.919999999999046,19.98118134771561,2344.400000000005,-889.7600000000003,1028.3599999999997,47.567154471544605,2.208069279258656,123,28.92
MES,4,80,21,55,25,75,2.5,2.0,10000.0,15850.759999999911,5850.759999999938,58.507599999999115,1297,613,684,47.26291441788743,131.07999999999996,-108.92,4.510994602929791,1.0785323419946855,80352.04000000084,74501.27999999908,37509.23999999876,28.919999999999046,19.98118134771561,2344.400000000005,-889.7600000000003,1028.3599999999997,47.567154471544605,2.208069279258656,123,28.92
MES,1,25,21,55,25,75,1.5,2.5,10000.0,15704.750000000513,5704.75000000007,57.04750000000512,1175,498,677,42.38297872340426,55.26999999999998,-32.23000000000001,4.855106382978783,1.2614493959819117,27524.46000000018,21819.709999999763,8495.249999999744,7.229999999999782,6.057637382025841,621.4299999999821,-267.0300000000001,336.27999999999986,46.38008130081295,5.803293124860166,123,7.23
MES,1,25,21,55,25,75,2.0,2.5,10000.0,15704.750000000513,5704.75000000007,57.04750000000512,1175,498,677,42.38297872340426,55.26999999999998,-32.23000000000001,4.855106382978783,1.2614493959819117,27524.46000000018,21819.709999999763,8495.249999999744,7.229999999999782,6.057637382025841,621.4299999999821,-267.0300000000001,336.27999999999986,46.38008130081295,5.803293124860166,123,7.23
MES,1,25,21,55,25,75,2.5,2.5,10000.0,15704.750000000513,5704.75000000007,57.04750000000512,1175,498,677,42.38297872340426,55.26999999999998,-32.23000000000001,4.855106382978783,1.2614493959819117,27524.46000000018,21819.709999999763,8495.249999999744,7.229999999999782,6.057637382025841,621.4299999999821,-267.0300000000001,336.27999999999986,46.38008130081295,5.803293124860166,123,7.23
MES,1,40,21,55,25,75,2.0,1.5,10000.0,15267.615276280021,5267.615276279617,52.67615276280021,1051,549,502,52.23596574690771,52.769999999999996,-47.21736000741124,5.012003117297447,1.222233041424236,28970.730000000203,23703.11472372026,7598.729999999798,7.229999999999808,6.322103277267247,783.6599999999817,-425.0700000000001,427.6999999999999,42.82614045755738,4.963691977645563,123,7.23
MES,1,40,21,55,25,75,2.5,1.5,10000.0,15261.270000000459,5261.270000000055,52.61270000000459,1051,549,502,52.23596574690771,52.769999999999996,-47.23000000000001,5.005965746907759,1.221905939654485,28970.730000000203,23709.45999999982,7598.729999999798,7.229999999999808,6.322103277267247,783.6599999999817,-425.0700000000001,427.6999999999999,42.77455284552841,4.955885682906153,123,7.23
MES,1,40,21,55,25,75,1.5,1.5,10000.0,15099.299938628192,5099.29993862779,50.99299938628191,1055,550,505,52.13270142180095,52.56558507515178,-47.15202347070446,4.833459657467099,1.2141503778119191,28911.071791333685,23811.771852705566,7627.649999999796,7.229999999999807,6.287639143272774,783.6599999999817,-425.0700000000001,427.6999999999999,41.45772307827427,4.8322347521373175,123,7.23
MES,3,60,21,55,25,75,1.5,2.0,10000.0,14388.06999999934,4388.0699999999815,43.880699999993396,1297,613,684,47.26291441788743,98.31,-81.69000000000001,3.383245952197364,1.0785323419946444,60264.02999999954,55875.96000000043,28131.92999999942,21.68999999999955,15.560479938548099,1758.3000000000357,-667.3200000000006,771.27,35.675365853658555,2.2080692792586616,123,21.689999999999998
MES,3,60,21,55,25,75,2.0,2.0,10000.0,14388.06999999934,4388.0699999999815,43.880699999993396,1297,613,684,47.26291441788743,98.31,-81.69000000000001,3.383245952197364,1.0785323419946444,60264.02999999954,55875.96000000043,28131.92999999942,21.68999999999955,15.560479938548099,1758.3000000000357,-667.3200000000006,771.27,35.675365853658555,2.2080692792586616,123,21.689999999999998
MES,3,60,21,55,25,75,2.5,2.0,10000.0,14388.06999999934,4388.0699999999815,43.880699999993396,1297,613,684,47.26291441788743,98.31,-81.69000000000001,3.383245952197364,1.0785323419946444,60264.02999999954,55875.96000000043,28131.92999999942,21.68999999999955,15.560479938548099,1758.3000000000357,-667.3200000000006,771.27,35.675365853658555,2.2080692792586616,123,21.689999999999998
MES,2,60,21,55,25,75,2.0,1.5,10000.0,14167.060000001038,4167.059999999963,41.67060000001038,1189,618,571,51.97645079899075,75.53999999999998,-74.46000000000004,3.504676198486092,1.0980100506484016,46683.72000000044,42516.6599999996,17192.939999999475,14.459999999999559,14.527084180706614,1629.4199999998455,-510.42000000000075,756.4799999999997,33.87853658536575,2.5382890635288793,123,14.46
MES,2,60,21,55,25,75,2.5,1.5,10000.0,14167.060000001038,4167.059999999963,41.67060000001038,1189,618,571,51.97645079899075,75.53999999999998,-74.46000000000004,3.504676198486092,1.0980100506484016,46683.72000000044,42516.6599999996,17192.939999999475,14.459999999999559,14.527084180706614,1629.4199999998455,-510.42000000000075,756.4799999999997,33.87853658536575,2.5382890635288793,123,14.46
MES,2,60,21,55,25,75,1.5,1.5,10000.0,14151.105927676672,4151.105927675597,41.51105927676672,1189,618,571,51.97645079899075,75.51418434898967,-74.46000000000004,3.4912581393402835,1.0976348078065516,46667.76592767607,42516.6599999996,17192.939999999475,14.459999999999559,14.527084180706614,1629.4199999998455,-510.42000000000075,756.4799999999997,33.748828680289606,2.5288333201403974,123,14.46
MES,4,60,21,55,25,75,1.5,2.5,10000.0,12968.799999999901,2968.7999999999743,29.68799999999901,1360,590,770,43.38235294117647,121.08000000000003,-88.91999999999999,2.1829411764705693,1.0433601486233333,71437.20000000078,68468.39999999899,39331.19999999865,28.919999999999007,20.79507549510965,2580.9600000000282,-857.04,847.5600000000001,24.136585365853616,1.2738399850500302,123,28.92
MES,4,60,21,55,25,75,2.0,2.5,10000.0,12968.799999999901,2968.7999999999743,29.68799999999901,1360,590,770,43.38235294117647,121.08000000000003,-88.91999999999999,2.1829411764705693,1.0433601486233333,71437.20000000078,68468.39999999899,39331.19999999865,28.919999999999007,20.79507549510965,2580.9600000000282,-857.04,847.5600000000001,24.136585365853616,1.2738399850500302,123,28.92
MES,4,60,21,55,25,75,2.5,2.5,10000.0,12968.799999999901,2968.7999999999743,29.68799999999901,1360,590,770,43.38235294117647,121.08000000000003,-88.91999999999999,2.1829411764705693,1.0433601486233333,71437.20000000078,68468.39999999899,39331.19999999865,28.919999999999007,20.79507549510965,2580.9600000000282,-857.04,847.5600000000001,24.136585365853616,1.2738399850500302,123,28.92
MES,2,40,21,55,25,75,1.5,2.0,10000.0,12925.380000001132,2925.379999999969,29.253800000011328,1297,613,684,47.26291441788743,65.53999999999998,-54.46,2.2554973014648954,1.0785323419946855,40176.02000000042,37250.63999999954,18754.61999999938,14.459999999999523,10.787262159365627,1172.1999999999389,-444.88000000000017,514.1799999999998,23.783577235772302,2.208069279258656,123,14.46
MES,2,40,21,55,25,75,2.0,2.0,10000.0,12925.380000001132,2925.379999999969,29.253800000011328,1297,613,684,47.26291441788743,65.53999999999998,-54.46,2.2554973014648954,1.0785323419946855,40176.02000000042,37250.63999999954,18754.61999999938,14.459999999999523,10.787262159365627,1172.1999999999389,-444.88000000000017,514.1799999999998,23.783577235772302,2.208069279258656,123,14.46
MES,2,40,21,55,25,75,2.5,2.0,10000.0,12925.380000001132,2925.379999999969,29.253800000011328,1297,613,684,47.26291441788743,65.53999999999998,-54.46,2.2554973014648954,1.0785323419946855,40176.02000000042,37250.63999999954,18754.61999999938,14.459999999999523,10.787262159365627,1172.1999999999389,-444.88000000000017,514.1799999999998,23.783577235772302,2.208069279258656,123,14.46
MES,1,25,21,55,25,75,1.5,2.0,10000.0,12572.78000000053,2572.779999999981,25.727800000005303,1214,556,658,45.799011532125206,42.76999999999999,-32.23000000000002,2.1192586490938887,1.1213155445237573,23780.1200000002,21207.33999999977,8777.219999999726,7.229999999999775,7.5983346870059085,772.7399999999398,-247.30000000000007,341.5499999999999,20.916910569105642,3.0291595261245545,123,7.23
MES,1,25,21,55,25,75,2.0,2.0,10000.0,12572.78000000053,2572.779999999981,25.727800000005303,1214,556,658,45.799011532125206,42.76999999999999,-32.23000000000002,2.1192586490938887,1.1213155445237573,23780.1200000002,21207.33999999977,8777.219999999726,7.229999999999775,7.5983346870059085,772.7399999999398,-247.30000000000007,341.5499999999999,20.916910569105642,3.0291595261245545,123,7.23
MES,1,25,21,55,25,75,2.5,2.0,10000.0,12572.78000000053,2572.779999999981,25.727800000005303,1214,556,658,45.799011532125206,42.76999999999999,-32.23000000000002,2.1192586490938887,1.1213155445237573,23780.1200000002,21207.33999999977,8777.219999999726,7.229999999999775,7.5983346870059085,772.7399999999398,-247.30000000000007,341.5499999999999,20.916910569105642,3.0291595261245545,123,7.23
MNQ,1,60,21,55,25,75,1.5,2.5,10000.0,12211.00000000055,2210.9999999999527,22.110000000005495,1510,621,889,41.12582781456954,125.10000000000001,-84.9,1.4642384105959951,1.029294041425033,77687.10000000003,75476.10000000011,37599.00000000107,24.90000000000071,21.52176045515378,2632.7999999999374,-1202.100000000001,906.9000000000001,17.975609756097548,0.8209986996751538,123,24.9
MNQ,1,60,21,55,25,75,2.0,2.5,10000.0,12211.00000000055,2210.9999999999527,22.110000000005495,1510,621,889,41.12582781456954,125.10000000000001,-84.9,1.4642384105959951,1.029294041425033,77687.10000000003,75476.10000000011,37599.00000000107,24.90000000000071,21.52176045515378,2632.7999999999374,-1202.100000000001,906.9000000000001,17.975609756097548,0.8209986996751538,123,24.9
MNQ,1,60,21,55,25,75,2.5,2.5,10000.0,12211.00000000055,2210.9999999999527,22.110000000005495,1510,621,889,41.12582781456954,125.10000000000001,-84.9,1.4642384105959951,1.029294041425033,77687.10000000003,75476.10000000011,37599.00000000107,24.90000000000071,21.52176045515378,2632.7999999999374,-1202.100000000001,906.9000000000001,17.975609756097548,0.8209986996751538,123,24.9
MES,3,80,21,55,25,75,1.5,1.5,10000.0,12199.329999998732,2199.3299999985134,21.99329999998732,1243,643,600,51.72968624296058,98.30999999999348,-101.68999999999546,1.7693724859199624,1.0360463172386365,63213.32999999511,61013.99999999705,26960.66999999949,21.68999999999959,21.322527564909237,2320.8100000000195,-847.3199999999738,772.9599999999364,17.880731707305216,0.9881685528867316,123,21.689999999999998
MES,3,80,21,55,25,75,2.0,1.5,10000.0,12199.329999998732,2199.3299999985134,21.99329999998732,1243,643,600,51.72968624296058,98.30999999999348,-101.68999999999546,1.7693724859199624,1.0360463172386365,63213.32999999511,61013.99999999705,26960.66999999949,21.68999999999959,21.322527564909237,2320.8100000000195,-847.3199999999738,772.9599999999364,17.880731707305216,0.9881685528867316,123,21.689999999999998
MES,3,80,21,55,25,75,2.5,1.5,10000.0,12199.329999998732,2199.3299999985134,21.99329999998732,1243,643,600,51.72968624296058,98.30999999999348,-101.68999999999546,1.7693724859199624,1.0360463172386365,63213.32999999511,61013.99999999705,26960.66999999949,21.68999999999959,21.322527564909237,2320.8100000000195,-847.3199999999738,772.9599999999364,17.880731707305216,0.9881685528867316,123,21.689999999999998
MES,1,25,21,55,25,75,1.5,1.8,10000.0,11915.95000000054,1915.9499999999816,19.15950000000539,1235,596,639,48.259109311740886,37.76999999999998,-32.23000000000001,1.5513765182186086,1.0930299971303892,22510.92000000021,20594.96999999978,8929.049999999717,7.229999999999771,8.300213639318516,839.9699999999393,-272.4400000000004,324.3199999999999,15.57682926829264,2.517699721510322,123,7.23
MES,1,25,21,55,25,75,2.0,1.8,10000.0,11915.95000000054,1915.9499999999816,19.15950000000539,1235,596,639,48.259109311740886,37.76999999999998,-32.23000000000001,1.5513765182186086,1.0930299971303892,22510.92000000021,20594.96999999978,8929.049999999717,7.229999999999771,8.300213639318516,839.9699999999393,-272.4400000000004,324.3199999999999,15.57682926829264,2.517699721510322,123,7.23
MES,1,25,21,55,25,75,2.5,1.8,10000.0,11915.95000000054,1915.9499999999816,19.15950000000539,1235,596,639,48.259109311740886,37.76999999999998,-32.23000000000001,1.5513765182186086,1.0930299971303892,22510.92000000021,20594.96999999978,8929.049999999717,7.229999999999771,8.300213639318516,839.9699999999393,-272.4400000000004,324.3199999999999,15.57682926829264,2.517699721510322,123,7.23
MES,1,15,21,55,25,75,1.5,2.5,10000.0,10742.200000000594,742.1999999999936,7.422000000005938,1360,590,770,43.38235294117647,30.270000000000007,-22.229999999999997,0.5457352941176423,1.0433601486233333,17859.300000000196,17117.099999999748,9832.799999999663,7.229999999999752,6.0855336065285455,645.2399999998306,-214.26,211.89000000000001,6.034146341463404,1.2738399850500302,123,7.23
MES,1,15,21,55,25,75,2.0,2.5,10000.0,10742.200000000594,742.1999999999936,7.422000000005938,1360,590,770,43.38235294117647,30.270000000000007,-22.229999999999997,0.5457352941176423,1.0433601486233333,17859.300000000196,17117.099999999748,9832.799999999663,7.229999999999752,6.0855336065285455,645.2399999998306,-214.26,211.89000000000001,6.034146341463404,1.2738399850500302,123,7.23
MES,1,15,21,55,25,75,2.5,2.5,10000.0,10742.200000000594,742.1999999999936,7.422000000005938,1360,590,770,43.38235294117647,30.270000000000007,-22.229999999999997,0.5457352941176423,1.0433601486233333,17859.300000000196,17117.099999999748,9832.799999999663,7.229999999999752,6.0855336065285455,645.2399999998306,-214.26,211.89000000000001,6.034146341463404,1.2738399850500302,123,7.23
MES,3,40,21,55,25,75,1.5,2.5,10000.0,10284.420000003938,284.42000000364243,2.8442000000393817,1382,611,771,44.211287988422576,78.31000000001174,-61.69000000000457,0.20580318379424198,1.005979859550551,47847.410000007556,47562.99000000328,29975.579999999307,21.689999999999497,21.53552558314993,2370.9299999991526,-600.2800000000318,631.2700000001137,2.3123577236071684,0.171846698360267,123,21.689999999999998
MES,3,40,21,55,25,75,2.0,2.5,10000.0,10284.420000003938,284.42000000364243,2.8442000000393817,1382,611,771,44.211287988422576,78.31000000001174,-61.69000000000457,0.20580318379424198,1.005979859550551,47847.410000007556,47562.99000000328,29975.579999999307,21.689999999999497,21.53552558314993,2370.9299999991526,-600.2800000000318,631.2700000001137,2.3123577236071684,0.171846698360267,123,21.689999999999998
MES,3,40,21,55,25,75,2.5,2.5,10000.0,10284.420000003938,284.42000000364243,2.8442000000393817,1382,611,771,44.211287988422576,78.31000000001174,-61.69000000000457,0.20580318379424198,1.005979859550551,47847.410000007556,47562.99000000328,29975.579999999307,21.689999999999497,21.53552558314993,2370.9299999991526,-600.2800000000318,631.2700000001137,2.3123577236071684,0.171846698360267,123,21.689999999999998
MES,2,40,21,55,25,75,1.5,1.8,10000.0,9828.779999999988,-171.22000000117424,-1.712200000000121,1307,634,673,48.5080336648814,57.53999999999819,-54.459999999999994,-0.13100229533372168,0.9953284415023669,36480.35999999887,36651.57999999955,18899.21999999937,14.45999999999952,16.059682559943692,1610.4199999999855,-516.8800000000164,418.1799999999782,-1.3920325203346016,-0.1365641786399203,123,14.46
MES,2,40,21,55,25,75,2.0,1.8,10000.0,9828.779999999988,-171.22000000117424,-1.712200000000121,1307,634,673,48.5080336648814,57.53999999999819,-54.459999999999994,-0.13100229533372168,0.9953284415023669,36480.35999999887,36651.57999999955,18899.21999999937,14.45999999999952,16.059682559943692,1610.4199999999855,-516.8800000000164,418.1799999999782,-1.3920325203346016,-0.1365641786399203,123,14.46
MES,2,40,21,55,25,75,2.5,1.8,10000.0,9828.779999999988,-171.22000000117424,-1.712200000000121,1307,634,673,48.5080336648814,57.53999999999819,-54.459999999999994,-0.13100229533372168,0.9953284415023669,36480.35999999887,36651.57999999955,18899.21999999937,14.45999999999952,16.059682559943692,1610.4199999999855,-516.8800000000164,418.1799999999782,-1.3920325203346016,-0.1365641786399203,123,14.46
MES,3,60,21,55,25,75,1.5,1.8,10000.0,9743.169999998241,-256.8300000017769,-2.568300000017589,1307,634,673,48.5080336648814,86.30999999999726,-81.69000000000001,-0.1965034430005944,0.9953284415023509,54720.5399999985,54977.3700000004,28348.829999999405,21.689999999999547,24.056274012668982,2415.63000000136,-775.3200000000254,627.2699999999672,-2.088048780501841,-0.13656417863991624,123,21.689999999999998
MES,3,60,21,55,25,75,2.0,1.8,10000.0,9743.169999998241,-256.8300000017769,-2.568300000017589,1307,634,673,48.5080336648814,86.30999999999726,-81.69000000000001,-0.1965034430005944,0.9953284415023509,54720.5399999985,54977.3700000004,28348.829999999405,21.689999999999547,24.056274012668982,2415.63000000136,-775.3200000000254,627.2699999999672,-2.088048780501841,-0.13656417863991624,123,21.689999999999998
MES,3,60,21,55,25,75,2.5,1.8,10000.0,9743.169999998241,-256.8300000017769,-2.568300000017589,1307,634,673,48.5080336648814,86.30999999999726,-81.69000000000001,-0.1965034430005944,0.9953284415023509,54720.5399999985,54977.3700000004,28348.829999999405,21.689999999999547,24.056274012668982,2415.63000000136,-775.3200000000254,627.2699999999672,-2.088048780501841,-0.13656417863991624,123,21.689999999999998
MES,4,80,21,55,25,75,1.5,1.8,10000.0,9657.559999997598,-342.4400000023485,-3.424400000024016,1307,634,673,48.5080336648814,115.07999999999637,-108.91999999999999,-0.26200459066744336,0.9953284415023669,72960.71999999775,73303.1599999991,37798.43999999874,28.91999999999904,32.03082112768661,3220.840000001839,-1033.7600000000327,836.3599999999564,-2.784065040669203,-0.1365641786399203,123,28.92
MES,4,80,21,55,25,75,2.0,1.8,10000.0,9657.559999997598,-342.4400000023485,-3.424400000024016,1307,634,673,48.5080336648814,115.07999999999637,-108.91999999999999,-0.26200459066744336,0.9953284415023669,72960.71999999775,73303.1599999991,37798.43999999874,28.91999999999904,32.03082112768661,3220.840000001839,-1033.7600000000327,836.3599999999564,-2.784065040669203,-0.1365641786399203,123,28.92
MES,4,80,21,55,25,75,2.5,1.8,10000.0,9657.559999997598,-342.4400000023485,-3.424400000024016,1307,634,673,48.5080336648814,115.07999999999637,-108.91999999999999,-0.26200459066744336,0.9953284415023669,72960.71999999775,73303.1599999991,37798.43999999874,28.91999999999904,32.03082112768661,3220.840000001839,-1033.7600000000327,836.3599999999564,-2.784065040669203,-0.1365641786399203,123,28.92
MES,5,100,21,55,25,75,1.5,1.8,10000.0,9571.949999997234,-428.0500000029483,-4.28050000002766,1307,634,673,48.5080336648814,143.84999999999542,-136.15,-0.32750573833431396,0.9953284415023594,91200.899999997,91628.94999999937,47248.05000000112,36.15000000000086,39.98341493452503,4026.050000002112,-1292.2000000000419,1045.4499999999455,-3.4800813008364635,-0.13656417863991865,123,36.15
MES,5,100,21,55,25,75,2.0,1.8,10000.0,9571.949999997234,-428.0500000029483,-4.28050000002766,1307,634,673,48.5080336648814,143.84999999999542,-136.15,-0.32750573833431396,0.9953284415023594,91200.899999997,91628.94999999937,47248.05000000112,36.15000000000086,39.98341493452503,4026.050000002112,-1292.2000000000419,1045.4499999999455,-3.4800813008364635,-0.13656417863991865,123,36.15
MES,5,100,21,55,25,75,2.5,1.8,10000.0,9571.949999997234,-428.0500000029483,-4.28050000002766,1307,634,673,48.5080336648814,143.84999999999542,-136.15,-0.32750573833431396,0.9953284415023594,91200.899999997,91628.94999999937,47248.05000000112,36.15000000000086,39.98341493452503,4026.050000002112,-1292.2000000000419,1045.4499999999455,-3.4800813008364635,-0.13656417863991865,123,36.15
MES,1,25,21,55,25,75,1.5,1.5,10000.0,9513.240000000551,-486.76000000001557,-4.867599999994491,1262,643,619,50.95087163232963,30.27,-32.23000000000002,-0.38570522979399013,0.9756014550106301,19463.61000000022,19950.369999999788,9124.259999999706,7.229999999999767,11.685678048271745,1173.8099999996302,-339.9400000000003,234.32000000000002,-3.9573983739837706,-0.6802352296935237,123,7.23
MES,1,25,21,55,25,75,2.0,1.5,10000.0,9513.240000000551,-486.76000000001557,-4.867599999994491,1262,643,619,50.95087163232963,30.27,-32.23000000000002,-0.38570522979399013,0.9756014550106301,19463.61000000022,19950.369999999788,9124.259999999706,7.229999999999767,11.685678048271745,1173.8099999996302,-339.9400000000003,234.32000000000002,-3.9573983739837706,-0.6802352296935237,123,7.23
MES,1,25,21,55,25,75,2.5,1.5,10000.0,9513.240000000551,-486.76000000001557,-4.867599999994491,1262,643,619,50.95087163232963,30.27,-32.23000000000002,-0.38570522979399013,0.9756014550106301,19463.61000000022,19950.369999999788,9124.259999999706,7.229999999999767,11.685678048271745,1173.8099999996302,-339.9400000000003,234.32000000000002,-3.9573983739837706,-0.6802352296935237,123,7.23
MES,2,25,21,55,25,75,1.5,2.5,10000.0,9006.000000001222,-994.0000000000205,-9.939999999987776,1400,620,780,44.285714285714285,48.04000000000001,-39.459999999999994,-0.7100000000000146,0.9677050437314275,29784.800000000385,30778.799999999508,20243.99999999929,14.459999999999493,16.668989765924753,1698.1599999995888,-386.02,379.18000000000006,-8.081300813008152,-0.9355947404766202,123,14.46
MES,2,25,21,55,25,75,2.0,2.5,10000.0,9006.000000001222,-994.0000000000205,-9.939999999987776,1400,620,780,44.285714285714285,48.04000000000001,-39.459999999999994,-0.7100000000000146,0.9677050437314275,29784.800000000385,30778.799999999508,20243.99999999929,14.459999999999493,16.668989765924753,1698.1599999995888,-386.02,379.18000000000006,-8.081300813008152,-0.9355947404766202,123,14.46
